ID;BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
89;3;4.0;1;10429.0;7.72633;10006.0;7.644996;0.081334
90;3;4.0;2;11303.0;8.365838;11180.0;8.542307;-0.176469
91;3;21.0;1;39431.0;29.212476;54812.0;41.878624;-12.666148
92;3;21.0;2;32842.0;24.307781;47366.0;36.190956;-11.883175
93;3;27.0;1;0.0;0.0;0.0;0.0;0.0
94;3;27.0;2;283.0;0.209461;0.0;0.0;0.0
95;3;29.0;1;4339.0;3.21455;7176.0;5.482759;-2.268209
96;3;29.0;2;4524.0;3.348408;8732.0;6.671862;-3.323455
97;3;30.0;1;0.0;0.0;0.0;0.0;0.0
98;3;30.0;2;1346.0;0.996233;1445.0;1.104082;-0.107849
99;3;31.0;1;2040.0;1.511335;0.0;0.0;0.0
100;3;31.0;2;1712.0;1.267125;0.0;0.0;0.0
101;3;33.0;1;0.0;0.0;0.0;0.0;0.0
102;3;33.0;2;29.0;0.021464;0.0;0.0;0.0
103;3;34.0;1;0.0;0.0;0.0;0.0;0.0
104;3;34.0;2;77.0;0.056991;0.0;0.0;0.0
105;3;235.0;1;19315.0;14.309527;14440.0;11.032754;3.276773
106;3;235.0;2;18492.0;13.686727;17298.0;13.216889;0.469838
107;3;236.0;1;2566.0;1.901022;1278.0;0.976445;0.924578
108;3;236.0;2;1713.0;1.267865;1002.0;0.765598;0.502267
109;3;245.0;1;16686.0;12.361831;8791.0;6.716686;5.645145
110;3;245.0;2;19237.0;14.238134;12960.0;9.902352;4.335782
111;3;257.0;1;214.0;0.158542;0.0;0.0;0.0
112;3;257.0;2;84.0;0.062172;0.0;0.0;0.0
113;3;261.0;1;0.0;0.0;161.0;0.123011;-0.123011
114;3;261.0;2;25.0;0.018504;62.0;0.047372;-0.028869
115;3;262.0;1;0.0;0.0;0.0;0.0;0.0
116;3;262.0;2;190.0;0.140627;471.0;0.359877;-0.21925
117;3;267.0;1;0.0;0.0;0.0;0.0;0.0
118;3;267.0;2;118.0;0.087337;0.0;0.0;0.0
119;3;273.0;1;39379.0;29.173952;34219.0;26.144725;3.029227
120;3;273.0;2;37468.0;27.731683;29756.0;22.735678;4.996006
121;3;274.0;1;0.0;0.0;0.0;0.0;0.0
122;3;274.0;2;3366.0;2.491322;0.0;0.0;0.0
123;3;281.0;1;0.0;0.0;0.0;0.0;0.0
124;3;281.0;2;1719.0;1.272306;0.0;0.0;0.0
125;3;287.0;1;581.0;0.430434;0.0;0.0;0.0
126;3;287.0;2;250.0;0.185036;0.0;0.0;0.0
127;3;295.0;1;0.0;0.0;0.0;0.0;0.0
128;3;295.0;2;226.0;0.167272;0.0;0.0;0.0
129;3;300.0;1;0.0;0.0;0.0;0.0;0.0
130;3;300.0;2;105.0;0.077715;191.0;0.145937;-0.068222
133;4;4.0;1;10200.0;6.349206;10656.0;6.826306;-0.4771
134;4;4.0;2;10564.0;6.563325;11578.0;7.409114;-0.845789
135;4;21.0;1;47688.0;29.684407;66625.0;42.680427;-12.99602
136;4;21.0;2;38517.0;23.930291;56585.0;36.21046;-12.280169
137;4;27.0;1;0.0;0.0;0.0;0.0;0.0
138;4;27.0;2;244.0;0.151595;0.0;0.0;0.0
139;4;29.0;1;4416.0;2.748833;8074.0;5.172259;-2.423426
140;4;29.0;2;5163.0;3.207729;9962.0;6.374986;-3.167258
141;4;30.0;1;2150.0;1.338313;0.0;0.0;0.0
142;4;30.0;2;1618.0;1.00525;1754.0;1.122438;-0.117188
143;4;31.0;1;2502.0;1.557423;0.0;0.0;0.0
144;4;31.0;2;2375.0;1.475568;0.0;0.0;0.0
145;4;33.0;1;0.0;0.0;0.0;0.0;0.0
146;4;33.0;2;23.0;0.01429;0.0;0.0;0.0
147;4;34.0;1;0.0;0.0;0.0;0.0;0.0
148;4;34.0;2;69.0;0.042869;0.0;0.0;0.0
149;4;235.0;1;12903.0;8.031746;10077.0;6.455395;1.576351
150;4;235.0;2;19322.0;12.004598;19071.0;12.204112;-0.199515
151;4;236.0;1;1651.0;1.0277;1622.0;1.039064;-0.011364
152;4;236.0;2;1174.0;0.729396;1031.0;0.659768;0.069628
153;4;245.0;1;23832.0;14.834734;13978.0;8.954402;5.880332
154;4;245.0;2;28828.0;17.910596;19337.0;12.374334;5.536262
155;4;257.0;1;0.0;0.0;0.0;0.0;0.0
156;4;257.0;2;49.0;0.030443;0.0;0.0;0.0
157;4;261.0;1;0.0;0.0;0.0;0.0;0.0
158;4;261.0;2;33.0;0.020503;55.0;0.035196;-0.014694
159;4;262.0;1;0.0;0.0;0.0;0.0;0.0
160;4;262.0;2;158.0;0.098164;307.0;0.196459;-0.098295
161;4;267.0;1;0.0;0.0;0.0;0.0;0.0
162;4;267.0;2;136.0;0.084496;0.0;0.0;0.0
163;4;273.0;1;49474.0;30.796141;45070.0;28.872148;1.923993
164;4;273.0;2;43148.0;26.807493;35766.0;22.88775;3.919743
165;4;274.0;1;5834.0;3.631497;0.0;0.0;0.0
166;4;274.0;2;7304.0;4.537914;0.0;0.0;0.0
167;4;281.0;1;0.0;0.0;0.0;0.0;0.0
168;4;281.0;2;1728.0;1.073592;0.0;0.0;0.0
169;4;287.0;1;0.0;0.0;0.0;0.0;0.0
170;4;287.0;2;127.0;0.078904;0.0;0.0;0.0
171;4;295.0;1;0.0;0.0;0.0;0.0;0.0
172;4;295.0;2;253.0;0.157187;0.0;0.0;0.0
173;4;300.0;1;0.0;0.0;0.0;0.0;0.0
174;4;300.0;2;122.0;0.075798;237.0;0.151663;-0.075866
