BridgeID;Year;ConstituencyID;EligibleVoters;TotalVoters;Percent;PrevVotes;PrevPercent;DiffPercentPts;InvalidFirst;InvalidSecond;ValidFirst;ValidSecond
227;2021;106;166186.0;127193.0;76.53653135643195;166659.0;71.676297;4.860234;691.0;549.0;126502.0;126644.0
228;2021;108;246854.0;195589.0;79.23266384178503;245315.0;77.217047;2.015616;1639.0;823.0;193950.0;194766.0
229;2021;110;177563.0;136625.0;76.9445210995534;177387.0;74.04714;2.897381;1145.0;573.0;135480.0;136052.0
230;2021;112;173632.0;133885.0;77.10848230740878;173163.0;73.826395;3.282088;1438.0;639.0;132447.0;133246.0
231;2021;114;173772.0;132955.0;76.51117556338191;173953.0;74.401706;2.109469;877.0;712.0;132078.0;132243.0
232;2021;116;216071.0;173297.0;80.20372932971107;215876.0;78.52054;1.68319;1300.0;939.0;171997.0;172358.0
233;2021;118;248192.0;198937.0;80.15447717895823;247794.0;78.623373;1.531105;1225.0;762.0;197712.0;198175.0
234;2021;120;222424.0;174957.0;78.65922742150127;221540.0;75.157985;3.501242;1202.0;812.0;173755.0;174145.0
235;2021;122;165807.0;132247.0;79.7596000168871;168415.0;77.495472;2.264128;823.0;891.0;131424.0;131356.0
236;2021;124;182586.0;148660.0;81.41916685835716;182513.0;79.568031;1.851136;865.0;592.0;147795.0;148068.0
237;2021;126;162430.0;129136.0;79.5025549467463;163934.0;77.605622;1.896933;806.0;606.0;128330.0;128530.0
238;2021;128;156571.0;123864.0;79.11043552126512;159654.0;77.166873;1.943562;921.0;704.0;122943.0;123160.0
239;2021;130;162872.0;125334.0;76.95245346038607;167552.0;75.748424;1.204029;879.0;775.0;124455.0;124559.0
240;2021;132;168923.0;137178.0;81.20741402887707;170897.0;79.037081;2.170333;781.0;671.0;136397.0;136507.0
241;2021;134;243174.0;192508.0;79.16471333283987;243760.0;76.286101;2.878612;1514.0;1022.0;190994.0;191486.0
242;2021;136;187299.0;155377.0;82.95666287593633;186411.0;81.844956;1.111707;946.0;669.0;154431.0;154708.0
243;2021;138;250730.0;197939.0;78.94508036533323;249810.0;77.747888;1.197192;1438.0;996.0;196501.0;196943.0
244;2021;140;188283.0;145212.0;77.12432880291901;192214.0;76.063658;1.060671;1006.0;726.0;144206.0;144486.0
245;2021;142;177316.0;129560.0;73.06729229172775;181809.0;72.650419;0.416873;1137.0;847.0;128423.0;128713.0
246;2021;144;229279.0;189675.0;82.72672159247031;227560.0;81.690543;1.036178;1392.0;945.0;188283.0;188730.0
247;2021;146;182652.0;146772.0;80.35608698508639;183362.0;79.044731;1.311356;1234.0;1052.0;145538.0;145720.0
248;2021;148;214061.0;174164.0;81.3618547983986;216030.0;79.249178;2.112676;1624.0;1059.0;172540.0;173105.0
249;2021;150;194408.0;158133.0;81.34078844491997;196183.0;80.132325;1.208463;1348.0;1066.0;156785.0;157067.0
250;2021;152;196710.0;157357.0;79.99440801179402;199041.0;78.455695;1.538713;1554.0;1005.0;155803.0;156352.0
251;2021;154;224907.0;185659.0;82.54923146011463;225998.0;80.956911;1.59232;2155.0;957.0;183504.0;184702.0
252;2021;156;207543.0;153315.0;73.87143868981367;210528.0;72.782718;1.088721;1004.0;855.0;152311.0;152460.0
253;2021;158;249372.0;204737.0;82.1010378069711;245699.0;79.997884;2.103154;1650.0;1070.0;203087.0;203667.0
254;2021;160;195774.0;157033.0;80.21136616711105;193895.0;77.540937;2.670429;1109.0;818.0;155924.0;156215.0
255;2021;162;241919.0;188813.0;78.04802433872494;239647.0;75.963813;2.084211;1479.0;1099.0;187334.0;187714.0
256;2021;164;228803.0;181755.0;79.43733255245779;226604.0;77.861379;1.575953;1617.0;1014.0;180138.0;180741.0
257;2021;165;250575.0;198667.0;79.28444577471815;247539.0;77.394269;1.890177;1542.0;1024.0;197125.0;197643.0
258;2021;37;191811.0;157514.0;82.11937792931585;194368.0;82.74716;-0.627782;832.0;676.0;156682.0;156838.0
259;2021;38;178958.0;133588.0;74.64768269649862;182501.0;76.262596;-1.614913;1124.0;892.0;132464.0;132696.0
260;2021;39;245553.0;195335.0;79.54901793095584;245678.0;80.005943;-0.456925;1541.0;1221.0;193794.0;194114.0
261;2021;40;166628.0;131888.0;79.1511630698322;168715.0;80.300507;-1.149344;868.0;767.0;131020.0;131121.0
262;2021;41;205967.0;165777.0;80.48716541970316;207044.0;81.167288;-0.680123;1302.0;1207.0;164475.0;164570.0
263;2021;42;177107.0;135606.0;76.56727289152884;178409.0;77.117746;-0.550473;1599.0;1183.0;134007.0;134423.0
264;2021;43;221775.0;175841.0;79.28801713448314;222891.0;80.012203;-0.724186;1434.0;1092.0;174407.0;174749.0
265;2021;44;215312.0;171843.0;79.81115776175967;218074.0;80.387391;-0.576234;1300.0;1001.0;170543.0;170842.0
266;2021;45;230738.0;186673.0;80.9025821494509;229280.0;81.281403;-0.378821;1622.0;1237.0;185051.0;185436.0
267;2021;46;240951.0;182804.0;75.86770754219737;242553.0;76.562648;-0.694941;1863.0;1749.0;180941.0;181055.0
268;2021;47;225874.0;172687.0;76.45280111920806;225785.0;76.07237;0.380431;1561.0;1457.0;171126.0;171230.0
269;2021;48;177062.0;136436.0;77.0554946854774;176968.0;77.25521;-0.199715;1435.0;1012.0;135001.0;135424.0
270;2021;49;220686.0;168655.0;76.42306263197484;221853.0;76.713409;-0.290347;1722.0;1410.0;166933.0;167245.0
271;2021;50;205608.0;159591.0;77.61906151511614;208868.0;77.627497;-0.008435;1350.0;1123.0;158241.0;158468.0
272;2021;51;209147.0;167946.0;80.30045852916848;209741.0;80.480688;-0.18023;1687.0;1313.0;166259.0;166633.0
273;2021;52;204890.0;155331.0;75.81189906779248;206484.0;76.135681;-0.323782;1736.0;1531.0;153595.0;153800.0
274;2021;53;218431.0;177868.0;81.42983367745421;217934.0;82.19828;-0.768447;1231.0;1064.0;176637.0;176804.0
275;2021;54;196863.0;142132.0;72.19843241238831;197289.0;73.028907;-0.830474;1350.0;1165.0;140782.0;140967.0
276;2021;55;209418.0;162058.0;77.3849430325951;210876.0;77.457368;-0.072425;1806.0;1564.0;160252.0;160494.0
277;2021;56;196882.0;154085.0;78.26261415467133;198251.0;78.890901;-0.628287;1588.0;1403.0;152497.0;152682.0
278;2021;57;195755.0;152231.0;77.76608515746724;196426.0;78.717685;-0.9516;2028.0;1455.0;150203.0;150776.0
279;2021;58;217126.0;163982.0;75.52388935456833;219577.0;76.500271;-0.976382;1441.0;1365.0;162541.0;162617.0
280;2021;59;199092.0;152863.0;76.7800815703293;198021.0;77.498346;-0.718265;1350.0;1275.0;151513.0;151588.0
281;2021;60;224392.0;180976.0;80.65171663873934;222308.0;81.352898;-0.701181;1207.0;1103.0;179769.0;179873.0
282;2021;61;231076.0;174064.0;75.32759784659592;232208.0;76.396593;-1.068995;1720.0;1495.0;172344.0;172569.0
283;2021;62;218872.0;168004.0;76.75901896999159;218287.0;77.177294;-0.418275;1349.0;1432.0;166655.0;166572.0
284;2021;63;205893.0;156776.0;76.14440510362178;205551.0;75.759301;0.385104;1623.0;1576.0;155153.0;155200.0
285;2021;64;198182.0;149664.0;75.51846282709832;199227.0;76.295382;-0.776919;1826.0;1851.0;147838.0;147813.0
286;2021;65;162800.0;122862.0;75.46805896805897;165041.0;75.947189;-0.47913;1370.0;1340.0;121492.0;121522.0
287;2021;66;206009.0;157563.0;76.48355168948929;205135.0;77.442172;-0.958621;1277.0;1163.0;156286.0;156400.0
288;2021;67;177275.0;136195.0;76.82696375687492;177806.0;76.822492;0.004472;1318.0;1173.0;134877.0;135022.0
289;2021;68;199189.0;153820.0;77.22313983201884;199934.0;78.84702;-1.62388;1343.0;1245.0;152477.0;152575.0
290;2021;69;198791.0;160835.0;80.90658027777917;196488.0;81.328631;-0.42205;1207.0;1054.0;159628.0;159781.0
291;2021;70;223376.0;177537.0;79.47899505766063;222673.0;79.695338;-0.216343;1539.0;1372.0;175998.0;176165.0
292;2021;71;169147.0;133345.0;78.83379545602345;167025.0;78.84628;-0.012485;1174.0;1115.0;132171.0;132230.0
293;2021;72;174430.0;137838.0;79.0219572321275;172782.0;79.375166;-0.353209;1083.0;990.0;136755.0;136848.0
294;2021;73;187817.0;147020.0;78.27832411336567;186958.0;78.185475;0.092849;1080.0;1042.0;145940.0;145978.0
295;2021;74;182648.0;138084.0;75.6011563225439;183588.0;76.011504;-0.410348;1688.0;1544.0;136396.0;136540.0
296;2021;425;192929.0;142697.0;73.96347879271649;199885.0;73.84346;0.120019;2299.0;2223.0;140398.0;140474.0
297;2021;426;203279.0;159170.0;78.30125099001864;207501.0;77.31529;0.985961;3047.0;2891.0;156123.0;156279.0
298;2021;427;173074.0;139808.0;80.77931982851267;177468.0;79.669011;1.110309;2828.0;2776.0;136980.0;137032.0
299;2021;428;185941.0;142288.0;76.52319821878983;192410.0;75.875474;0.647724;2676.0;2405.0;139612.0;139883.0
300;2025;414;232131.0;192882.0;83.09187484653063;231536.0;77.790063;5.301812;1097.0;988.0;191785.0;191894.0
301;2025;415;186019.0;153755.0;82.65553518726581;188267.0;77.223836;5.431699;1038.0;840.0;152717.0;152915.0
302;2025;416;175948.0;146393.0;83.20242344329006;176899.0;77.049051;6.153373;1146.0;801.0;145247.0;145592.0
303;2025;417;202649.0;172504.0;85.12452565766424;202226.0;80.138063;4.986462;1137.0;858.0;171367.0;171646.0
304;2025;418;201508.0;167176.0;82.96246302876312;202482.0;77.036971;5.925492;980.0;867.0;166196.0;166309.0
305;2025;419;173740.0;143576.0;82.63842523310694;174908.0;76.452192;6.186233;1863.0;921.0;141713.0;142655.0
306;2025;420;236767.0;200304.0;84.59962748187037;238388.0;80.336259;4.263369;1202.0;985.0;199102.0;199319.0
307;2025;421;249219.0;211551.0;84.88558255991718;249202.0;80.102888;4.782694;1504.0;1042.0;210047.0;210509.0
308;2025;422;181112.0;150786.0;83.25566500287115;183138.0;78.133429;5.122236;1114.0;791.0;149672.0;149995.0
309;2025;423;245473.0;208042.0;84.75147979614867;246277.0;79.951843;4.799637;1411.0;1041.0;206631.0;207001.0
310;2025;424;178245.0;142999.0;80.22609329854976;179394.0;73.277256;6.948838;1247.0;829.0;141752.0;142170.0
311;2025;218;212978.0;171841.0;80.68485946905314;214853.0;72.870753;7.814106;2083.0;1417.0;169758.0;170424.0
312;2025;219;202532.0;162855.0;80.40951553334781;205042.0;71.381473;9.028042;1624.0;1131.0;161231.0;161724.0
313;2025;220;221164.0;179109.0;80.98469913729178;222705.0;74.236771;6.747929;1541.0;1089.0;177568.0;178020.0
314;2025;221;237125.0;186435.0;78.62308908803374;241066.0;70.072926;8.550163;1771.0;1350.0;184664.0;185085.0
315;2025;222;215874.0;168212.0;77.92138006429677;221421.0;69.659156;8.262224;2136.0;1382.0;166076.0;166830.0
316;2025;223;205056.0;160586.0;78.31324126092385;209348.0;68.604429;9.708812;2160.0;1427.0;158426.0;159159.0
317;2025;212;243955.0;189443.0;77.65489537004775;242078.0;74.206248;3.448648;1649.0;1087.0;187794.0;188356.0
318;2025;213;188984.0;158855.0;84.05738051898574;187705.0;81.361711;2.695669;1211.0;669.0;157644.0;158186.0
319;2025;214;194730.0;165712.0;85.09834129307245;193823.0;83.049999;2.048342;1120.0;649.0;164592.0;165063.0
320;2025;215;222169.0;190250.0;85.63300910568081;219909.0;84.33352;1.299489;1133.0;678.0;189117.0;189572.0
321;2025;216;230501.0;179963.0;78.07471551099562;233483.0;74.529623;3.545092;1678.0;998.0;178285.0;178965.0
322;2025;217;218950.0;166582.0;76.08221055035396;221794.0;71.348188;4.734023;1716.0;1104.0;164866.0;165478.0
323;2025;224;189800.0;155699.0;82.0331928345627;191846.0;71.852945;10.180248;1275.0;1016.0;154424.0;154683.0
324;2025;225;237527.0;198273.0;83.47387875904634;238506.0;73.719739;9.75414;1429.0;1050.0;196844.0;197223.0
325;2025;226;185864.0;150806.0;81.13782120259975;189047.0;70.968595;10.169226;1157.0;888.0;149649.0;149918.0
326;2025;227;229344.0;193988.0;84.58385656481094;228705.0;75.960298;8.623558;1273.0;801.0;192715.0;193187.0
327;2025;228;225017.0;185056.0;82.24089735442212;226827.0;72.192905;10.047993;1512.0;966.0;183544.0;184090.0
328;2025;229;187074.0;155165.0;82.94311342035772;188602.0;74.62222;8.320893;1133.0;776.0;154032.0;154389.0
329;2025;230;197893.0;167138.0;84.45877317540287;198576.0;76.454859;8.003915;1218.0;765.0;165920.0;166373.0
330;2025;231;233785.0;199529.0;85.34722073700195;233253.0;77.40222;7.945001;1215.0;919.0;198314.0;198610.0
331;2025;232;225099.0;187176.0;83.1527461250383;223948.0;73.457678;9.695068;1199.0;1000.0;185977.0;186176.0
332;2025;233;194011.0;162094.0;83.54887094030751;194371.0;75.6049;7.943971;1119.0;754.0;160975.0;161340.0
333;2025;234;196082.0;166168.0;84.74413765669465;197490.0;76.615525;8.128613;1079.0;748.0;165089.0;165420.0
334;2025;235;168109.0;139371.0;82.90513892771952;168927.0;74.055657;8.849482;1113.0;772.0;138258.0;138599.0
335;2025;236;202671.0;175135.0;86.41344839666257;201740.0;80.120452;6.292996;1180.0;706.0;173955.0;174429.0
336;2025;237;182679.0;155019.0;84.85868654853596;182673.0;76.192431;8.666255;943.0;676.0;154076.0;154343.0
337;2025;238;199476.0;167747.0;84.09382582365798;199960.0;75.933687;8.160139;1137.0;841.0;166610.0;166906.0
338;2025;239;192267.0;161535.0;84.01597778089844;195467.0;76.504474;7.511504;1016.0;666.0;160519.0;160869.0
339;2025;240;191029.0;157513.0;82.4550199184417;193863.0;73.709269;8.745751;1089.0;821.0;156424.0;156692.0
340;2025;241;175419.0;143749.0;81.94608337751326;176770.0;72.916219;9.029865;1066.0;796.0;142683.0;142953.0
341;2025;242;189782.0;159053.0;83.80826421894595;190336.0;75.504371;8.303893;987.0;782.0;158066.0;158271.0
342;2025;243;227327.0;192232.0;84.5618866214748;231250.0;75.494486;9.0674;1262.0;981.0;190970.0;191251.0
343;2025;244;212447.0;174872.0;82.31323577174543;214482.0;73.676113;8.637123;1221.0;908.0;173651.0;173964.0
344;2025;245;216950.0;183851.0;84.74348928324498;219966.0;75.735341;9.008148;1205.0;919.0;182646.0;182932.0
345;2025;246;179071.0;145350.0;81.16892182430433;184471.0;72.04005;9.128872;1213.0;888.0;144137.0;144462.0
346;2025;247;234055.0;197778.0;84.50065155625815;238323.0;76.032108;8.468544;1282.0;1064.0;196496.0;196714.0
347;2025;248;211156.0;176681.0;83.67320843357517;215131.0;75.156533;8.516676;1304.0;919.0;175377.0;175762.0
348;2025;249;195221.0;159593.0;81.74991419980432;200922.0;73.27122;8.478695;1311.0;992.0;158282.0;158601.0
349;2025;250;186358.0;155402.0;83.3889610319922;187721.0;75.008656;8.380305;1130.0;832.0;154272.0;154570.0
350;2025;251;176276.0;144199.0;81.80296807279494;180147.0;72.535762;9.267206;1262.0;842.0;142937.0;143357.0
351;2025;253;191421.0;155587.0;81.28000585097769;197519.0;72.707436;8.57257;1419.0;970.0;154168.0;154617.0
352;2025;255;210202.0;175553.0;83.51633190930629;214542.0;75.451893;8.064439;1348.0;918.0;174205.0;174635.0
353;2025;166;239863.0;194761.0;81.19676648753664;245384.0;75.925081;5.271686;1634.0;980.0;193127.0;193781.0
354;2025;167;210701.0;155605.0;73.85109705222092;214365.0;67.232524;6.618573;1652.0;1130.0;153953.0;154475.0
355;2025;1;169648.0;133142.0;78.48132603980005;172726.0;70.928523;7.552803;1418.0;1032.0;131724.0;132110.0
356;2025;2;180128.0;142115.0;78.89667347663884;182836.0;71.629767;7.266907;1532.0;1025.0;140583.0;141090.0
357;2025;3;251733.0;211139.0;83.87418415543453;249331.0;78.292711;5.581473;1823.0;1296.0;209316.0;209843.0
358;2025;4;231598.0;193015.0;83.34052971096469;230391.0;76.854131;6.486399;1890.0;1186.0;191125.0;191829.0
359;2025;5;201899.0;161157.0;79.82060337099243;202955.0;72.73435;7.086253;1806.0;1250.0;159351.0;159907.0
360;2025;6;234264.0;200726.0;85.6836731209234;232797.0;81.851141;3.832532;1615.0;1090.0;199111.0;199636.0
361;2025;8;241186.0;200748.0;83.23368686408;239844.0;77.112206;6.121481;1957.0;1398.0;198791.0;199350.0
362;2025;9;187968.0;149773.0;79.6800519237317;191387.0;74.411533;5.268519;1569.0;1092.0;148204.0;148681.0
363;2025;10;165945.0;132378.0;79.77221368525717;171267.0;74.925701;4.846513;1468.0;972.0;130910.0;131406.0
364;2025;12;169170.0;134488.0;79.49872908908199;175310.0;74.076208;5.422521;1410.0;1002.0;133078.0;133486.0
365;2025;462;227996.0;178476.0;78.28032070738084;234872.0;68.039613;10.240708;2270.0;1310.0;176206.0;177166.0
366;2025;464;217023.0;170433.0;78.53222930288494;223295.0;67.133165;11.399065;2228.0;1471.0;168205.0;168962.0
367;2025;465;200219.0;154033.0;76.93225917620205;207942.0;66.639736;10.292523;2012.0;1211.0;152021.0;152822.0
368;2025;466;222983.0;174468.0;78.24273599332685;229198.0;68.407665;9.835071;2420.0;1241.0;172048.0;173227.0
369;2025;468;227853.0;176302.0;77.37532531939452;236539.0;67.109441;10.265885;1984.0;1280.0;174318.0;175022.0
370;2025;470;224552.0;173599.0;77.3090420036339;229809.0;70.900182;6.40886;2109.0;1321.0;171490.0;172278.0
371;2025;472;203597.0;157343.0;77.28159059318162;210378.0;67.829811;9.451779;1753.0;1126.0;155590.0;156217.0
372;2025;474;210496.0;163183.0;77.52308832471876;217742.0;66.737239;10.785849;2517.0;1528.0;160666.0;161655.0
373;2025;13;207445.0;161865.0;78.02791101255755;207010.0;67.945993;10.081918;1043.0;879.0;160822.0;160986.0
374;2025;15;235392.0;199072.0;84.57041870581838;233069.0;58.177192;26.393227;2259.0;932.0;196813.0;198140.0
375;2025;17;172428.0;134126.0;77.78667037836082;175195.0;65.110306;12.676365;1776.0;1056.0;132350.0;133070.0
376;2025;19;176536.0;133309.0;75.51377622694521;179896.0;68.296683;7.217094;1789.0;1139.0;131520.0;132170.0
377;2025;21;214757.0;181883.0;84.69246636896585;217506.0;78.987706;5.70476;1694.0;819.0;180189.0;181064.0
378;2025;23;195504.0;162287.0;83.00955479171782;195586.0;68.120929;14.888626;1300.0;729.0;160987.0;161558.0
379;2025;25;229238.0;186838.0;81.50393913749029;231477.0;74.335247;7.168692;1820.0;1155.0;185018.0;185683.0
380;2025;27;192506.0;146236.0;75.96438552564595;196593.0;68.163159;7.801226;1399.0;1067.0;144837.0;145169.0
381;2025;29;218729.0;180869.0;82.690909755908;218824.0;69.131357;13.559553;1812.0;735.0;179057.0;180134.0
382;2025;31;206841.0;169802.0;82.09300863948637;206999.0;75.664617;6.428392;1122.0;1019.0;168680.0;168783.0
383;2025;33;195867.0;149493.0;76.32372987792738;198002.0;67.534166;8.789564;1288.0;1050.0;148205.0;148443.0
384;2025;35;196799.0;155397.0;78.96229147505831;200461.0;71.747622;7.21467;1237.0;1064.0;154160.0;154333.0
385;2025;256;172442.0;143853.0;83.42109230929819;176306.0;79.418738;4.002354;2901.0;871.0;140952.0;142982.0
386;2025;258;224835.0;182361.0;81.1088131296284;226420.0;75.377617;5.731196;6363.0;1376.0;175998.0;180985.0
387;2025;260;192359.0;157150.0;81.69620345291875;192346.0;75.576305;6.119898;1595.0;1118.0;155555.0;156032.0
388;2025;262;199301.0;164552.0;82.56456314820298;199656.0;76.954862;5.609701;1452.0;1133.0;163100.0;163419.0
389;2025;264;247391.0;207151.0;83.73425063967565;249035.0;78.246833;5.487418;1795.0;1164.0;205356.0;205987.0
390;2025;266;248663.0;207572.0;83.47522550600613;249198.0;77.373815;6.10141;2052.0;1198.0;205520.0;206374.0
391;2025;268;190951.0;153110.0;80.1828741404863;190630.0;73.91334;6.269534;1515.0;876.0;151595.0;152234.0
392;2025;270;243912.0;214600.0;87.9825510839975;242483.0;84.523451;3.4591;1213.0;679.0;213387.0;213921.0
393;2025;272;206670.0;169136.0;81.83868002128997;204539.0;75.898484;5.940196;1314.0;782.0;167822.0;168354.0
394;2025;274;228194.0;193699.0;84.88347634030693;230215.0;80.601612;4.281865;1647.0;976.0;192052.0;192723.0
395;2025;276;238140.0;199347.0;83.71000251952633;238627.0;78.874981;4.835022;1751.0;1068.0;197596.0;198279.0
396;2025;278;214269.0;183163.0;85.48273431994362;216063.0;81.752544;3.73019;1428.0;882.0;181735.0;182281.0
397;2025;280;204353.0;169819.0;83.10081085181035;206640.0;77.5;5.600811;1559.0;1210.0;168260.0;168609.0
398;2025;282;214554.0;184312.0;85.90471396478276;217193.0;81.463491;4.441223;1155.0;862.0;183157.0;183450.0
399;2025;284;206279.0;165366.0;80.16618269431207;209102.0;73.72622;6.439963;1595.0;1032.0;163771.0;164334.0
400;2025;286;196546.0;153114.0;77.90237399896208;202528.0;72.433935;5.468439;1442.0;963.0;151672.0;152151.0
401;2025;288;216618.0;173656.0;80.16692980269414;220204.0;74.247062;5.919868;1511.0;1082.0;172145.0;172574.0
402;2025;290;200860.0;167587.0;83.43473065816987;203030.0;78.53864;4.896091;1365.0;883.0;166222.0;166704.0
403;2025;292;156872.0;129847.0;82.77257891784384;160175.0;77.27111;5.501469;1221.0;752.0;128626.0;129095.0
404;2025;294;224445.0;187057.0;83.34202143064002;220827.0;79.297369;4.044653;1392.0;763.0;185665.0;186294.0
405;2025;296;188875.0;151908.0;80.42779616148246;190102.0;74.847713;5.580083;1303.0;756.0;150605.0;151152.0
406;2025;298;210819.0;173161.0;82.13728364141753;213250.0;76.045487;6.091797;1601.0;980.0;171560.0;172181.0
407;2025;300;181209.0;140063.0;77.293622281454;185185.0;70.00891;7.284712;1616.0;947.0;138447.0;139116.0
408;2025;302;196586.0;164150.0;83.5003509914236;200048.0;77.844317;5.656034;1470.0;906.0;162680.0;163244.0
409;2025;304;223739.0;185834.0;83.05838499322871;227166.0;77.073594;5.984791;1682.0;1112.0;184152.0;184722.0
410;2025;306;223650.0;182375.0;81.54482450257098;225463.0;75.885178;5.659646;1351.0;1060.0;181024.0;181315.0
411;2025;308;204087.0;170433.0;83.50997368769202;206270.0;77.871237;5.638737;1398.0;941.0;169035.0;169492.0
412;2025;310;173314.0;140222.0;80.90633186009208;175852.0;74.872051;6.03428;1253.0;831.0;138969.0;139391.0
413;2025;312;159961.0;127170.0;79.5006282781428;163394.0;72.585285;6.915344;1297.0;862.0;125873.0;126308.0
414;2025;314;152391.0;111847.0;73.39475428338945;155265.0;63.336232;10.058523;1417.0;1095.0;110430.0;110752.0
415;2025;316;193877.0;155814.0;80.36744946538269;199156.0;72.923738;7.443711;1507.0;1005.0;154307.0;154809.0
416;2025;318;177448.0;145633.0;82.07080384112528;182895.0;76.35966;5.711144;1277.0;760.0;144356.0;144873.0
417;2025;320;152295.0;114166.0;74.96372172428511;156298.0;67.48135;7.482372;1243.0;846.0;112923.0;113320.0
418;2025;322;186492.0;157566.0;84.4894150955537;190335.0;80.311031;4.178385;1400.0;673.0;156166.0;156893.0
419;2025;324;161611.0;129034.0;79.84233746465279;165193.0;73.635081;6.207256;991.0;723.0;128043.0;128311.0
420;2025;326;182424.0;147462.0;80.8347585843968;186413.0;73.943877;6.890881;1306.0;895.0;146156.0;146567.0
421;2025;328;164673.0;122676.0;74.49672988285876;168496.0;66.658556;7.838174;1223.0;900.0;121453.0;121776.0
422;2025;330;201685.0;168635.0;83.61305996975481;202388.0;77.521395;6.091665;1062.0;883.0;167573.0;167752.0
423;2025;332;195336.0;157959.0;80.86527828971619;199344.0;74.611726;6.253552;1340.0;982.0;156619.0;156977.0
424;2025;334;200973.0;172498.0;85.8314300925995;201103.0;80.634799;5.196631;1175.0;819.0;171323.0;171679.0
425;2025;336;194072.0;169671.0;87.4268312791129;194695.0;82.726316;4.700516;1142.0;748.0;168529.0;168923.0
426;2025;338;194178.0;165562.0;85.263006107798;195513.0;79.603402;5.659604;1094.0;873.0;164468.0;164689.0
427;2025;340;237654.0;207991.0;87.51840911577335;233953.0;83.895483;3.622926;1176.0;768.0;206815.0;207223.0
428;2025;342;207690.0;175926.0;84.70605228946988;208754.0;79.42746;5.278592;1399.0;998.0;174527.0;174928.0
429;2025;344;232757.0;192669.0;82.77688748351285;234177.0;76.74793;6.028957;1767.0;1297.0;190902.0;191372.0
430;2025;346;240475.0;196973.0;81.9099698513359;243059.0;76.255148;5.654822;1579.0;1089.0;195394.0;195884.0
431;2025;348;223060.0;181750.0;81.48031919662871;226894.0;75.129356;6.350964;1655.0;1216.0;180095.0;180534.0
432;2025;350;199147.0;163423.0;82.06149226450813;201888.0;75.752397;6.309095;1731.0;1204.0;161692.0;162219.0
433;2025;352;221604.0;182679.0;82.43488384686198;224415.0;76.822851;5.612033;1922.0;1324.0;180757.0;181355.0
434;2025;354;169491.0;141885.0;83.71240950846948;172435.0;77.911097;5.801313;1448.0;1106.0;140437.0;140779.0
435;2025;356;231585.0;192337.0;83.05244294751387;231534.0;77.041385;6.011058;1467.0;1072.0;190870.0;191265.0
436;2025;358;195958.0;154267.0;78.72452260178201;201594.0;71.803228;6.921294;1395.0;972.0;152872.0;153295.0
437;2025;360;170960.0;142858.0;83.56223678053347;175283.0;77.991591;5.570646;1173.0;817.0;141685.0;142041.0
438;2025;362;200128.0;163505.0;81.70021186440678;202393.0;76.431003;5.269209;1377.0;874.0;162128.0;162631.0
439;2025;364;170434.0;132167.0;77.54732037034864;173939.0;70.740317;6.807003;1486.0;1003.0;130681.0;131164.0
440;2025;366;203655.0;165438.0;81.23444059807026;206727.0;75.371867;5.862573;1351.0;943.0;164087.0;164495.0
441;2025;368;195508.0;154308.0;78.92669353683736;199317.0;72.173974;6.752719;1538.0;978.0;152770.0;153330.0
442;2025;370;190464.0;157467.0;82.67546622983872;194493.0;76.137959;6.537508;1408.0;972.0;156059.0;156495.0
443;2025;372;227760.0;181924.0;79.87530734106076;231226.0;72.984872;6.890435;1686.0;1145.0;180238.0;180779.0
444;2025;374;229384.0;190466.0;83.03369023122798;231811.0;77.219373;5.814318;1445.0;996.0;189021.0;189470.0
445;2025;376;196716.0;165006.0;83.88031476849875;200496.0;78.065398;5.814917;1008.0;822.0;163998.0;164184.0
446;2025;378;202346.0;168074.0;83.06267482431083;207672.0;78.085635;4.97704;1282.0;862.0;166792.0;167212.0
447;2025;380;198932.0;163294.0;82.08533569259848;203350.0;76.139661;5.945675;1362.0;987.0;161932.0;162307.0
448;2025;382;191152.0;153042.0;80.0629865238135;195816.0;73.379601;6.683385;1242.0;894.0;151800.0;152148.0
449;2025;429;158475.0;126905.0;80.07887679444707;161279.0;73.912909;6.165968;1179.0;851.0;125726.0;126054.0
450;2025;431;225020.0;183932.0;81.74028975202205;224100.0;74.830879;6.909411;970.0;932.0;182962.0;183000.0
451;2025;433;232750.0;195980.0;84.20193340494092;231178.0;78.242739;5.959194;817.0;737.0;195163.0;195243.0
452;2025;435;210845.0;172244.0;81.69223837416112;212853.0;76.241819;5.450419;1220.0;1064.0;171024.0;171180.0
453;2025;437;193052.0;157184.0;81.42054990365291;197004.0;75.806075;5.614475;1486.0;948.0;155698.0;156236.0
454;2025;439;200639.0;161774.0;80.62938910181968;206895.0;76.963194;3.666195;1558.0;1147.0;160216.0;160627.0
455;2025;441;196873.0;155057.0;78.75991121179644;204105.0;74.989344;3.770567;1280.0;1117.0;153777.0;153940.0
456;2025;443;196612.0;160372.0;81.56775781742722;199703.0;77.194133;4.373625;1630.0;955.0;158742.0;159417.0
457;2025;445;225103.0;184922.0;82.14994913439625;228643.0;79.215196;2.934753;1857.0;846.0;183065.0;184076.0
458;2025;447;233483.0;196333.0;84.08877734139102;234432.0;80.794857;3.29392;1555.0;877.0;194778.0;195456.0
459;2025;449;188107.0;148354.0;78.86681516371002;193828.0;76.218606;2.648209;1326.0;867.0;147028.0;147487.0
