ID;﻿BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
4918;147;30;1;2909.0;1.871739;0.0;0.0;0.0
4919;147;30;2;1983.0;1.27529;906.0;0.592878;0.682413
4920;147;281;2;1943.0;1.249566;930.0;0.608583;0.640983
4921;147;268;2;462.0;0.297118;530.0;0.346827;-0.049709
4922;147;236;1;2224.0;1.430989;1447.0;0.948137;0.482851
4923;147;236;2;1583.0;1.018046;841.0;0.550342;0.467703
4924;147;262;2;122.0;0.07846;324.0;0.212022;-0.133563
4925;147;300;2;99.0;0.063668;139.0;0.09096;-0.027292
4926;147;287;2;87.0;0.055951;121.0;0.079181;-0.023231
4927;147;290;2;181.0;0.116403;156.0;0.102085;0.014318
4928;147;261;2;14.0;0.009004;47.0;0.030756;-0.021753
4929;147;267;2;80.0;0.051449;47.0;0.030756;0.020693
4930;147;33;2;11.0;0.007074;13.0;0.008507;-0.001433
4931;147;271;2;8.0;0.005145;2.0;0.001309;0.003836
4932;147;31;1;1381.0;0.888577;0.0;0.0;0.0
4933;147;31;2;1346.0;0.865628;0.0;0.0;0.0
4934;147;15;2;69.0;0.044375;0.0;0.0;0.0
4935;147;34;2;52.0;0.033442;0.0;0.0;0.0
4936;147;256;2;186.0;0.119619;0.0;0.0;0.0
4937;147;257;2;28.0;0.018007;0.0;0.0;0.0
4938;147;266;2;37.0;0.023795;0.0;0.0;0.0
4939;147;255;2;128.0;0.082318;0.0;0.0;0.0
4940;147;27;2;380.0;0.244382;0.0;0.0;0.0
4941;147;295;2;332.0;0.213513;0.0;0.0;0.0
4942;148;21;1;54042.0;33.602776;64484.0;40.126695;-6.523919
4943;148;21;2;42161.0;26.187282;54648.0;33.951503;-7.764221
4944;148;273;1;48897.0;30.403666;48560.0;30.217609;0.186057
4945;148;273;2;50327.0;31.259395;42551.0;26.435925;4.82347
4946;148;235;1;13586.0;8.447639;11742.0;7.306737;1.140902
4947;148;235;2;18597.0;11.551075;19125.0;11.881908;-0.330833
4948;148;4;1;14424.0;8.968699;15728.0;9.78712;-0.818421
4949;148;4;2;14709.0;9.136138;17154.0;10.657372;-1.521234
4950;148;245;1;16624.0;10.336637;6885.0;4.284354;6.052283
4951;148;245;2;17842.0;11.082125;8857.0;5.502644;5.579482
4952;148;29;1;4900.0;3.046771;9554.0;5.945203;-2.898432
4953;148;29;2;5726.0;3.556566;12624.0;7.842991;-4.286425
4954;148;30;1;3385.0;2.104759;2190.0;1.362779;0.74198
4955;148;30;2;2043.0;1.26896;1442.0;0.89588;0.37308
4956;148;281;2;2099.0;1.303743;1116.0;0.693344;0.610399
4957;148;268;2;485.0;0.301246;566.0;0.351642;-0.050396
4958;148;236;1;1868.0;1.161504;0.0;0.0;0.0
4959;148;236;2;1340.0;0.832308;410.0;0.254723;0.577585
4960;148;262;2;166.0;0.103107;411.0;0.255345;-0.152238
4961;148;300;2;358.0;0.222363;578.0;0.359098;-0.136735
4962;148;287;2;103.0;0.063976;141.0;0.0876;-0.023624
4963;148;290;2;182.0;0.113045;130.0;0.080766;0.032279
4964;148;261;2;24.0;0.014907;41.0;0.025472;-0.010565
4965;148;267;2;156.0;0.096896;93.0;0.057779;0.039117
4966;148;33;2;47.0;0.029193;33.0;0.020502;0.008691
