PersonID;Year;ConstituencyID;Erststimmen;PreviouslyElected;PartyID
2854;2021;251;9766.0;False;235
2855;2021;407;9698.0;False;236
2856;2021;22;15967.0;False;235
2858;2021;319;19547.0;False;245
2862;2021;214;27462.0;True;21
2863;2021;42;15932.0;False;245
2864;2021;65;140.0;False;261
2865;2021;14;10038.0;False;235
2866;2021;53;35602.0;False;273
2868;2021;391;;False;131
2869;2021;271;16950.0;False;235
2872;2021;209;21630.0;False;245
2874;2021;466;39233.0;False;273
2877;2021;181;1954.0;False;31
2879;2021;224;4205.0;False;236
2882;2021;227;471.0;False;300
2883;2021;248;5481.0;False;29
2886;2021;222;;False;132
2887;2021;461;5584.0;False;236
2889;2021;38;220.0;False;267
2890;2021;247;45721.0;False;21
2891;2021;416;19315.0;True;235
2892;2021;58;1023.0;False;19
2894;2021;38;1778.0;False;31
2896;2021;248;264.0;False;300
2897;2021;90;46059.0;True;22
2898;2021;355;9462.0;False;235
2899;2021;254;15261.0;True;235
2901;2021;67;3606.0;False;29
2903;2021;16;426.0;False;300
2904;2021;247;4095.0;False;29
2905;2021;195;4462.0;False;29
2909;2021;70;19745.0;True;235
2911;2021;434;4374.0;False;30
2912;2021;323;172.0;False;33
2913;2021;9;15690.0;False;29
2914;2021;245;;False;133
2915;2021;251;;False;133
2916;2021;130;1498.0;False;31
2919;2021;136;;False;134
2920;2021;409;14589.0;False;245
2924;2021;156;2395.0;False;30
2926;2021;367;26308.0;True;245
2927;2021;477;10348.0;False;235
2931;2021;144;4720.0;False;31
2933;2021;4;737.0;False;300
2937;2021;475;2731.0;False;31
2938;2021;419;2196.0;False;30
2942;2021;373;6285.0;False;29
2944;2021;465;10064.0;False;235
2945;2021;130;14705.0;False;4
2947;2021;92;19153.0;True;235
2951;2021;434;923.0;False;268
2952;2021;401;2133.0;False;295
2954;2021;213;209.0;False;261
2956;2021;183;35168.0;False;273
2959;2021;335;70334.0;False;21
2963;2021;38;732.0;False;295
2964;2021;241;7549.0;True;4
2966;2021;59;22685.0;False;235
2968;2021;301;10957.0;False;235
2969;2021;323;10871.0;False;235
2971;2021;452;9934.0;False;245
2972;2021;237;2542.0;False;31
2975;2021;458;30798.0;True;21
2976;2021;7;1319.0;False;268
2977;2021;217;1061.0;False;300
2978;2021;235;9182.0;False;4
2980;2021;234;3883.0;False;31
2981;2021;6;1004.0;False;295
2982;2021;230;47763.0;False;273
2983;2021;416;2566.0;False;236
2985;2021;319;139.0;False;33
2988;2021;436;3187.0;False;30
2991;2021;140;1849.0;False;268
2993;2021;69;40978.0;True;245
2995;2021;409;3197.0;False;281
2997;2021;289;12335.0;False;4
2999;2021;252;47196.0;True;21
3001;2021;26;47451.0;False;273
3002;2021;225;13584.0;False;4
3004;2021;26;44021.0;True;245
3009;2021;235;7354.0;False;235
3010;2021;446;3684.0;False;30
3011;2021;53;6987.0;False;29
3016;2021;167;20769.0;False;245
3018;2021;108;3955.0;False;29
3022;2021;331;44047.0;False;273
3027;2021;335;20028.0;False;245
3029;2021;351;13445.0;False;4
3030;2021;226;2611.0;False;236
3032;2021;76;14220.0;False;4
3034;2021;70;4961.0;False;236
3035;2021;48;15587.0;False;245
3037;2021;448;22160.0;False;29
3041;2021;355;11244.0;False;4
3042;2021;323;2931.0;False;30
3044;2021;160;64045.0;True;22
3046;2021;166;147.0;False;261
3048;2021;277;3828.0;False;30
3049;2021;254;232.0;False;261
3050;2021;134;447.0;False;262
3051;2021;86;563.0;False;11
3053;2021;66;2838.0;False;30
3054;2021;487;2887.0;False;31
3056;2021;40;16011.0;False;235
3059;2021;438;7271.0;False;236
3060;2021;162;;False;135
3062;2021;243;1662.0;False;30
3067;2021;238;9418.0;False;4
3069;2021;175;4112.0;False;236
3071;2021;207;51046.0;False;273
3074;2021;197;4272.0;False;29
3075;2021;218;17906.0;False;29
3077;2021;20;14680.0;False;245
3078;2021;409;;False;136
3080;2021;228;2600.0;False;30
3081;2021;461;4674.0;False;245
3082;2021;126;54465.0;True;22
3083;2021;285;69662.0;True;273
3087;2021;69;1952.0;False;30
3088;2021;440;14134.0;True;29
3089;2021;389;7028.0;False;236
3091;2021;257;5314.0;False;4
3092;2021;409;12225.0;False;236
3093;2021;118;13754.0;True;235
3095;2021;66;28142.0;False;245
3096;2021;165;24288.0;False;273
3097;2021;54;410.0;False;254
3100;2021;420;2895.0;False;31
3101;2021;205;3733.0;False;236
3102;2021;432;34107.0;True;21
3103;2021;440;467.0;False;257
3105;2021;271;70658.0;True;245
3106;2021;7;50696.0;True;273
3107;2021;371;11736.0;False;4
3108;2021;37;1684.0;False;30
3110;2021;434;573.0;False;267
3111;2021;24;549.0;False;268
3115;2021;154;67651.0;True;22
3118;2021;173;3890.0;True;29
3119;2021;195;36019.0;True;21
3124;2021;47;33568.0;False;273
3127;2021;271;5587.0;False;4
3128;2021;146;;False;137
3130;2021;448;3309.0;False;236
3132;2021;369;5823.0;False;29
3133;2021;467;7632.0;True;245
3134;2021;183;13894.0;False;235
3136;2021;69;114.0;False;261
3138;2021;438;45705.0;False;4
3140;2021;481;25741.0;True;29
3142;2021;313;11101.0;False;4
3143;2021;78;70656.0;True;22
3144;2021;224;;False;139
3145;2021;385;16559.0;False;245
3146;2021;315;;False;138
3149;2021;327;215.0;False;261
3156;2021;426;7383.0;False;245
3159;2021;55;2636.0;False;30
3160;2021;413;582.0;False;300
3162;2021;309;4598.0;False;29
3164;2021;84;10877.0;False;235
3165;2021;315;4889.0;False;29
3167;2021;193;1904.0;False;295
3168;2021;189;11318.0;False;4
3172;2021;379;48897.0;False;273
3173;2021;158;3100.0;False;300
3175;2021;201;19766.0;False;235
3176;2021;466;14381.0;False;245
3177;2021;28;136.0;False;257
3178;2021;287;18932.0;False;245
3179;2021;349;5332.0;False;29
3180;2021;450;1259.0;False;300
3182;2021;365;14262.0;False;245
3183;2021;287;11995.0;False;4
3184;2021;452;2492.0;False;31
3187;2021;333;3283.0;False;30
3190;2021;275;158.0;False;257
3191;2021;428;51091.0;False;273
3193;2021;246;13259.0;False;245
3195;2021;214;450.0;False;300
3197;2021;158;24806.0;False;245
3198;2021;379;1868.0;False;236
3199;2021;369;3589.0;False;281
3200;2021;26;12822.0;False;235
3202;2021;295;76.0;False;257
3203;2021;287;54065.0;True;273
3204;2021;146;59269.0;True;22
3205;2021;28;;False;140
3206;2021;283;29576.0;True;235
3209;2021;217;2109.0;False;236
3210;2021;413;19058.0;True;245
3211;2021;24;1752.0;False;31
3213;2021;3;3502.0;False;31
3215;2021;385;2776.0;False;30
3216;2021;309;1376.0;False;236
3218;2021;46;24748.0;True;235
3219;2021;74;18678.0;False;235
3221;2021;424;91.0;False;33
3222;2021;391;2334.0;False;31
3225;2021;450;3397.0;False;31
3226;2021;357;84669.0;True;21
3227;2021;96;17682.0;False;235
3229;2021;162;900.0;False;295
3230;2021;80;910.0;False;287
3231;2021;397;657.0;False;300
3232;2021;465;14413.0;False;29
3235;2021;148;17130.0;False;4
3236;2021;383;12749.0;False;235
3237;2021;209;49367.0;True;21
3243;2021;78;24840.0;False;245
3244;2021;144;16528.0;False;236
3245;2021;16;1297.0;False;295
3246;2021;51;19066.0;False;235
3247;2021;367;1226.0;False;31
3249;2021;152;14747.0;False;245
3252;2021;415;20611.0;False;245
3253;2021;86;44854.0;True;22
3260;2021;232;1248.0;False;31
3261;2021;4;;False;141
3262;2021;277;16604.0;False;235
3264;2021;351;1974.0;False;31
3265;2021;152;1116.0;False;286
3268;2021;55;33083.0;False;273
3271;2021;59;18668.0;False;4
3273;2021;227;1524.0;False;268
3274;2021;34;1503.0;False;31
3275;2021;267;14999.0;True;4
3279;2021;363;28288.0;False;245
3280;2021;26;38400.0;True;21
3282;2021;460;11512.0;False;235
3283;2021;96;68670.0;True;22
3286;2021;6;26050.0;True;21
3289;2021;383;43346.0;False;273
3290;2021;427;11354.0;True;235
3293;2021;329;1118.0;False;31
3294;2021;38;14678.0;False;235
3295;2021;24;1434.0;False;236
3297;2021;395;1436.0;False;31
3302;2021;403;5070.0;False;29
3303;2021;2;412.0;False;300
3306;2021;166;9099.0;False;4
3307;2021;130;;False;142
3308;2021;369;10270.0;False;235
3309;2021;357;2298.0;False;31
3310;2021;452;622.0;False;287
3311;2021;134;18418.0;False;4
3313;2021;124;1287.0;False;300
3314;2021;63;2627.0;False;30
3315;2021;36;36813.0;True;29
3317;2021;219;;False;143
3318;2021;104;16300.0;False;245
3323;2021;22;1430.0;False;236
3324;2021;4;21700.0;False;29
3328;2021;191;24418.0;False;245
3329;2021;287;31960.0;False;21
3330;2021;144;12596.0;False;235
3334;2021;18;12249.0;False;4
3336;2021;426;57354.0;True;273
3338;2021;224;12652.0;False;245
3340;2021;491;37729.0;False;21
3341;2021;2;2090.0;False;31
3342;2021;399;50975.0;False;273
3343;2021;32;1882.0;False;31
3346;2021;59;51208.0;False;21
3347;2021;142;5897.0;False;236
3349;2021;407;48158.0;True;273
3353;2021;427;12346.0;False;4
3355;2021;460;37637.0;True;21
3356;2021;313;24299.0;False;21
3358;2021;11;10630.0;False;29
3359;2021;156;1637.0;False;300
3364;2021;403;49748.0;False;273
3365;2021;446;33780.0;True;4
3366;2021;47;182.0;False;261
3367;2021;96;3698.0;False;300
3368;2021;65;3306.0;False;236
3369;2021;49;189.0;False;261
3370;2021;199;16369.0;False;235
3372;2021;325;2722.0;False;30
3374;2021;40;9123.0;False;4
3376;2021;293;8894.0;False;4
3378;2021;112;2746.0;False;11
3379;2021;222;37392.0;False;273
3381;2021;22;9221.0;True;4
3382;2021;485;4932.0;False;30
3384;2021;321;169.0;False;33
3387;2021;387;;False;144
3389;2021;273;28674.0;True;21
3391;2021;41;3948.0;False;236
3392;2021;432;33588.0;False;273
3393;2021;207;42351.0;True;21
3394;2021;162;22517.0;False;4
3397;2021;333;1373.0;False;31
3398;2021;39;1815.0;False;30
3400;2021;211;16175.0;True;235
3401;2021;201;40431.0;False;273
3402;2021;245;3619.0;False;29
3403;2021;108;;False;145
3404;2021;166;2237.0;False;31
3405;2021;88;1930.0;False;300
3406;2021;6;804.0;False;300
3407;2021;124;1627.0;False;30
3408;2021;177;;False;146
3410;2021;471;11867.0;False;235
3411;2021;339;11394.0;False;235
3412;2021;201;2547.0;False;31
3413;2021;345;2067.0;False;31
3415;2021;297;5418.0;False;29
3418;2021;9;;False;147
3419;2021;246;3676.0;False;29
3420;2021;60;37111.0;True;21
3424;2021;357;3459.0;False;30
3425;2021;295;38955.0;False;273
3427;2021;215;56594.0;True;273
3430;2021;337;7241.0;False;4
3431;2021;44;23891.0;False;235
3432;2021;489;6292.0;False;245
3433;2021;82;3216.0;False;29
3435;2021;345;;False;148
3436;2021;50;33630.0;False;273
3439;2021;303;1759.0;False;31
3440;2021;245;15346.0;False;4
3442;2021;436;31989.0;False;273
3443;2021;171;;False;149
3445;2021;58;33957.0;True;273
3446;2021;59;4202.0;False;236
3448;2021;485;4258.0;False;31
3450;2021;425;3439.0;False;30
3451;2021;54;1933.0;False;30
3453;2021;10;2943.0;False;30
3454;2021;234;50274.0;True;21
3460;2021;319;3663.0;False;29
3461;2021;444;3161.0;False;31
3462;2021;391;35570.0;False;273
3464;2021;297;176.0;False;261
3465;2021;222;1019.0;False;286
3466;2021;471;399.0;False;261
3468;2021;1;10845.0;False;29
3470;2021;162;13964.0;False;236
3473;2021;38;9603.0;False;4
3475;2021;76;55693.0;True;22
3476;2021;50;47473.0;False;245
3477;2021;72;41624.0;False;21
3478;2021;63;13876.0;False;4
3479;2021;165;7303.0;False;31
3483;2021;90;2060.0;False;30
3489;2021;218;11769.0;False;235
3492;2021;80;25950.0;False;273
3493;2021;61;37496.0;False;273
3495;2021;371;4731.0;False;29
3496;2021;84;25954.0;False;273
3497;2021;285;212.0;False;261
3498;2021;162;1707.0;False;268
3500;2021;84;4648.0;False;29
3503;2021;104;19682.0;False;273
3504;2021;213;756.0;False;236
3506;2021;231;8993.0;False;4
3507;2021;5;9266.0;False;235
3511;2021;30;30113.0;True;29
3513;2021;211;46125.0;True;21
3514;2021;379;;False;150
3517;2021;244;50635.0;False;273
3519;2021;227;35119.0;False;245
3521;2021;471;3129.0;False;236
3524;2021;215;6259.0;False;4
3525;2021;6;3439.0;False;236
3527;2021;162;3466.0;False;29
3528;2021;86;1862.0;False;300
3529;2021;98;1949.0;False;30
3531;2021;250;9816.0;False;235
3533;2021;377;62810.0;False;21
3534;2021;74;24970.0;False;273
3540;2021;422;2032.0;False;31
3541;2021;403;52827.0;True;21
3542;2021;261;15368.0;False;245
3543;2021;88;1630.0;False;295
3545;2021;251;3575.0;False;29
3547;2021;156;12880.0;False;235
3548;2021;169;;False;151
3550;2021;24;14982.0;True;235
3552;2021;239;6695.0;False;4
3557;2021;214;2400.0;False;31
3559;2021;191;2671.0;False;31
3564;2021;369;425.0;False;295
3566;2021;247;22283.0;False;245
3567;2021;232;17366.0;False;245
3568;2021;28;1347.0;False;31
3570;2021;185;2214.0;False;31
3571;2021;375;22154.0;False;245
3573;2021;114;16794.0;True;4
3575;2021;361;1466.0;False;236
3576;2021;241;27851.0;False;245
3579;2021;418;2009.0;False;31
3580;2021;36;5876.0;False;281
3581;2021;440;21006.0;False;273
3583;2021;423;2544.0;False;31
3584;2021;458;474.0;False;300
3585;2021;239;43316.0;True;21
3586;2021;138;10340.0;False;236
3587;2021;247;73088.0;True;273
3588;2021;387;6942.0;False;236
3589;2021;409;56523.0;False;273
3590;2021;329;11286.0;True;245
3591;2021;171;27744.0;False;245
3595;2021;39;;False;152
3597;2021;71;1471.0;False;30
3598;2021;16;39131.0;True;273
3600;2021;6;458.0;False;267
3601;2021;116;20855.0;False;236
3602;2021;76;3155.0;False;29
3608;2021;228;59377.0;True;273
3611;2021;413;;False;153
3613;2021;227;10183.0;True;29
3615;2021;69;2544.0;False;281
3617;2021;481;28170.0;False;21
3618;2021;251;54349.0;True;273
3619;2021;38;28.0;False;20
3623;2021;259;58189.0;True;273
3624;2021;47;20579.0;False;4
3626;2021;454;39264.0;False;4
3627;2021;39;783.0;False;300
3628;2021;218;31754.0;True;21
3631;2021;458;37135.0;False;4
3633;2021;418;11445.0;False;235
3635;2021;64;5058.0;False;31
3636;2021;397;;False;154
3637;2021;132;22103.0;False;273
3641;2021;315;19404.0;False;21
3643;2021;28;;False;155
3645;2021;309;1999.0;False;31
3647;2021;440;4090.0;False;245
3649;2021;78;2958.0;False;31
3650;2021;30;3128.0;False;281
3651;2021;219;24760.0;False;4
3652;2021;467;22002.0;True;4
3656;2021;233;9683.0;False;4
3657;2021;114;15115.0;False;236
3660;2021;212;46326.0;False;245
3662;2021;51;;False;156
3668;2021;30;2387.0;False;31
3669;2021;181;233.0;False;33
3672;2021;369;111.0;False;33
3674;2021;128;9235.0;False;236
3675;2021;420;5659.0;True;29
3676;2021;219;8163.0;False;245
3677;2021;483;9494.0;False;235
3678;2021;341;897.0;False;300
3680;2021;477;5901.0;False;245
3681;2021;349;3440.0;False;30
3682;2021;424;189.0;False;261
3684;2021;271;50918.0;False;21
3685;2021;226;60392.0;True;273
3686;2021;9;30182.0;False;4
3689;2021;483;5622.0;False;236
3690;2021;246;9102.0;False;235
3691;2021;269;31636.0;True;21
3693;2021;38;34312.0;False;21
3694;2021;14;416.0;False;267
3699;2021;191;18126.0;True;235
3703;2021;351;2098.0;False;236
3704;2021;73;44597.0;True;21
3705;2021;418;110.0;False;33
3707;2021;156;6540.0;False;236
3708;2021;185;41160.0;True;273
3709;2021;250;31276.0;True;21
3710;2021;221;12199.0;True;245
3711;2021;452;34958.0;True;273
3712;2021;6;;False;158
3714;2021;381;56879.0;False;21
3715;2021;169;;False;157
3716;2021;379;13586.0;False;235
3725;2021;403;1367.0;False;295
3726;2021;5;5521.0;False;236
3727;2021;483;33085.0;False;273
3729;2021;211;20955.0;False;245
3730;2021;6;14701.0;True;29
3732;2021;265;2218.0;False;31
3733;2021;301;9915.0;False;4
3734;2021;24;42934.0;False;273
3735;2021;269;2353.0;False;295
3736;2021;130;508.0;False;300
3738;2021;142;15566.0;False;245
3739;2021;467;39042.0;True;21
3740;2021;448;20711.0;False;235
3742;2021;136;54223.0;True;22
3743;2021;136;2578.0;False;30
3747;2021;317;10132.0;True;235
3749;2021;68;25399.0;True;245
3750;2021;321;12647.0;False;245
3751;2021;452;13934.0;True;235
3752;2021;7;6735.0;False;281
3755;2021;10;32530.0;False;4
3756;2021;365;52792.0;True;273
3757;2021;42;15818.0;True;4
3760;2021;401;10360.0;True;4
3762;2021;432;19778.0;False;245
3763;2021;273;46149.0;True;273
3764;2021;18;3843.0;False;281
3766;2021;341;51096.0;False;21
3767;2021;59;3083.0;False;31
3769;2021;463;3014.0;False;280
3770;2021;297;30201.0;False;245
3772;2021;440;5341.0;False;236
3773;2021;446;26271.0;False;273
3774;2021;214;11351.0;True;29
3777;2021;164;2233.0;False;300
3778;2021;436;39348.0;False;4
3779;2021;86;324.0;False;287
3782;2021;261;10965.0;False;4
3785;2021;487;;False;159
3786;2021;40;1758.0;False;30
3787;2021;59;180.0;False;257
3788;2021;144;185.0;False;257
3792;2021;14;21291.0;False;29
3794;2021;219;3531.0;False;236
3797;2021;416;16686.0;True;245
3799;2021;215;179.0;False;257
3800;2021;277;6242.0;True;29
3801;2021;100;35809.0;False;245
3803;2021;2;2071.0;False;30
3805;2021;108;2241.0;False;11
3806;2021;275;7448.0;False;4
3809;2021;18;281.0;False;300
3810;2021;361;11530.0;False;235
3811;2021;432;26450.0;True;4
3812;2021;11;10597.0;True;235
3814;2021;11;4110.0;False;245
3816;2021;245;;False;160
3819;2021;423;14053.0;False;4
3824;2021;3;2267.0;False;268
3828;2021;217;131.0;False;261
3829;2021;100;982.0;False;295
3830;2021;399;48607.0;True;21
3831;2021;293;17730.0;False;245
3832;2021;327;51050.0;False;273
3833;2021;414;41721.0;True;21
3838;2021;343;12768.0;False;235
3841;2021;424;89.0;False;257
3843;2021;359;37718.0;False;21
3844;2021;241;114.0;False;261
3847;2021;263;46734.0;True;273
3848;2021;10;21072.0;False;21
3850;2021;37;1985.0;False;31
3854;2021;415;9410.0;False;274
3855;2021;335;1650.0;False;236
3856;2021;347;3966.0;False;30
3857;2021;203;14890.0;False;245
3858;2021;106;905.0;False;30
3859;2021;7;442.0;False;300
3861;2021;401;1118.0;False;268
3863;2021;169;12536.0;True;4
3864;2021;160;11076.0;False;245
3866;2021;144;14944.0;False;4
3868;2021;66;2809.0;False;236
3869;2021;387;10823.0;False;4
3870;2021;423;33949.0;True;245
3871;2021;201;50230.0;True;245
3872;2021;44;;False;161
3874;2021;331;2437.0;False;30
3876;2021;53;15906.0;False;235
3877;2021;345;12812.0;False;4
3880;2021;60;8107.0;False;4
3882;2021;171;12966.0;True;235
3884;2021;36;17695.0;False;21
3885;2021;130;29763.0;False;273
3887;2021;102;295.0;False;257
3889;2021;78;12157.0;False;236
3891;2021;74;1887.0;False;30
3893;2021;353;2171.0;False;236
3896;2021;195;40291.0;False;273
3898;2021;365;4667.0;False;29
3899;2021;261;57095.0;True;21
3901;2021;442;39299.0;False;21
3906;2021;179;4756.0;False;29
3908;2021;18;10927.0;False;235
3910;2021;98;2077.0;False;300
3913;2021;42;16481.0;False;235
3916;2021;293;3395.0;False;29
3918;2021;297;8214.0;False;4
3919;2021;313;;False;162
3920;2021;467;7591.0;False;235
3921;2021;241;27303.0;False;21
3922;2021;56;43487.0;False;21
3925;2021;245;2820.0;False;281
3927;2021;425;51749.0;True;273
3928;2021;49;2313.0;False;30
3930;2021;430;;False;163
3933;2021;389;46073.0;True;21
3934;2021;483;6498.0;False;245
3938;2021;41;513.0;False;26
3939;2021;244;51504.0;True;21
3940;2021;252;14954.0;False;245
3941;2021;235;3010.0;False;29
3942;2021;94;9816.0;True;4
3944;2021;22;7455.0;False;29
3946;2021;108;70685.0;True;22
3947;2021;187;3772.0;False;29
3949;2021;234;4578.0;False;236
3951;2021;225;16434.0;False;245
3952;2021;245;40279.0;True;21
3954;2021;243;22490.0;False;245
3955;2021;397;10135.0;False;235
3958;2021;250;51220.0;False;273
3959;2021;297;34801.0;True;21
3961;2021;43;4464.0;False;29
3964;2021;28;;False;164
3965;2021;1;39853.0;False;273
3966;2021;9;39350.0;False;273
3967;2021;491;4897.0;False;236
3969;2021;40;28501.0;False;273
3970;2021;69;2940.0;False;31
3972;2021;466;23398.0;True;4
3975;2021;34;29388.0;True;29
3977;2021;227;8572.0;False;4
3979;2021;73;127.0;False;261
3982;2021;24;37531.0;True;245
3983;2021;281;2847.0;False;31
3985;2021;189;40618.0;False;273
3987;2021;32;21142.0;False;21
3989;2021;367;51037.0;False;273
3991;2021;371;;False;165
3993;2021;434;40938.0;True;29
3994;2021;339;2062.0;False;30
3996;2021;140;856.0;False;295
4001;2021;38;27224.0;False;273
4003;2021;249;5675.0;True;29
4004;2021;329;1054.0;False;236
4006;2021;297;1549.0;False;31
4008;2021;128;6369.0;False;235
4009;2021;193;103.0;False;257
4010;2021;177;6588.0;False;29
4011;2021;273;2108.0;False;295
4012;2021;126;10777.0;True;4
4019;2021;423;51872.0;False;21
4020;2021;237;5378.0;False;29
4023;2021;217;12774.0;False;4
4024;2021;414;9768.0;False;4
4026;2021;427;48135.0;True;273
4027;2021;108;;False;166
4028;2021;90;2668.0;False;31
4029;2021;285;2782.0;False;30
4032;2021;171;299.0;False;15
4033;2021;209;1602.0;False;295
4034;2021;44;3803.0;False;236
4036;2021;483;961.0;False;244
4037;2021;373;1539.0;False;31
4038;2021;106;2660.0;False;11
4044;2021;132;10165.0;False;245
4049;2021;425;2604.0;False;236
4050;2021;146;2412.0;False;31
4051;2021;60;9604.0;True;29
4052;2021;165;24128.0;False;245
4054;2021;254;51385.0;False;273
4057;2021;5;9474.0;False;245
4061;2021;434;32995.0;False;245
4062;2021;166;322.0;False;300
4068;2021;305;5558.0;False;29
4070;2021;73;351.0;False;259
4072;2021;233;2111.0;False;31
4073;2021;416;581.0;False;287
4074;2021;92;53311.0;True;22
4077;2021;207;3680.0;False;30
4079;2021;46;3354.0;False;31
4080;2021;62;4921.0;False;29
4081;2021;221;1782.0;False;30
4082;2021;39;4548.0;False;29
4085;2021;397;1730.0;False;31
4087;2021;319;2870.0;False;30
4088;2021;144;31806.0;False;273
4089;2021;175;1451.0;False;31
4090;2021;307;9788.0;False;4
4091;2021;215;43870.0;True;21
4092;2021;305;62123.0;False;21
4094;2021;273;;False;167
4095;2021;92;7594.0;True;4
4096;2021;244;4357.0;False;29
4097;2021;403;;False;168
4098;2021;477;34645.0;True;4
4099;2021;438;10344.0;False;29
4100;2021;14;2958.0;False;30
4101;2021;130;1969.0;False;30
4103;2021;466;302.0;False;300
4104;2021;238;22011.0;True;245
4105;2021;281;15636.0;False;235
4107;2021;485;12309.0;False;235
4108;2021;237;34287.0;True;21
4109;2021;142;2491.0;False;31
4110;2021;220;19882.0;False;4
4111;2021;84;15515.0;False;236
4114;2021;146;2022.0;False;30
4116;2021;369;55695.0;True;273
4117;2021;425;;False;169
4119;2021;351;58168.0;True;273
4120;2021;86;38172.0;True;273
4121;2021;273;3143.0;False;30
4122;2021;321;12015.0;False;4
4124;2021;483;549.0;False;279
4127;2021;279;1140.0;False;295
4128;2021;442;18928.0;False;273
4131;2021;120;3043.0;False;29
4132;2021;142;8777.0;False;235
4134;2021;61;4799.0;False;31
4138;2021;7;17417.0;False;29
4139;2021;381;221.0;False;33
4140;2021;169;4208.0;False;29
4141;2021;136;29923.0;False;245
4144;2021;110;10513.0;False;235
4146;2021;403;16043.0;False;4
4147;2021;112;16808.0;True;4
4148;2021;269;;False;170
4150;2021;483;2783.0;False;30
4151;2021;181;12109.0;False;235
4154;2021;325;1282.0;False;31
4156;2021;136;1259.0;False;268
4157;2021;199;2094.0;False;236
4162;2021;120;23142.0;False;4
4166;2021;444;;False;171
4169;2021;100;2333.0;False;30
4171;2021;191;48441.0;True;273
4172;2021;434;2786.0;False;31
4173;2021;311;125.0;False;261
4174;2021;263;55719.0;True;21
4178;2021;311;37033.0;True;21
4179;2021;383;1575.0;False;31
4181;2021;98;55501.0;True;22
4183;2021;60;13835.0;False;235
4184;2021;64;1541.0;False;300
4186;2021;185;15098.0;False;235
4188;2021;114;58487.0;True;22
4189;2021;279;26956.0;False;245
4190;2021;413;1923.0;False;30
4192;2021;102;59555.0;True;22
4193;2021;50;452.0;False;15
4194;2021;228;105.0;False;257
4195;2021;52;;False;172
4197;2021;88;42367.0;False;245
4198;2021;60;1043.0;False;295
4199;2021;487;6293.0;False;245
4202;2021;471;22517.0;False;4
4204;2021;309;10842.0;False;4
4206;2021;303;9150.0;False;4
4210;2021;100;9035.0;False;236
4211;2021;138;3750.0;False;31
4213;2021;140;1813.0;False;300
4214;2021;339;1281.0;False;31
4215;2021;166;13929.0;False;235
4219;2021;69;12484.0;False;4
4220;2021;48;3286.0;False;236
4221;2021;343;59631.0;False;21
4222;2021;195;;False;173
4225;2021;84;17806.0;False;4
4227;2021;32;149.0;False;261
4228;2021;106;459.0;False;268
4229;2021;473;32328.0;True;4
4231;2021;446;37811.0;False;21
4232;2021;456;;False;174
4234;2021;339;986.0;False;236
4236;2021;239;6977.0;False;29
4238;2021;64;18184.0;False;245
4243;2021;212;1340.0;False;236
4245;2021;418;7147.0;False;4
4247;2021;73;1913.0;False;30
4248;2021;71;17912.0;False;245
4251;2021;252;1797.0;False;31
4253;2021;80;4795.0;False;31
4254;2021;160;14834.0;False;236
4257;2021;148;1266.0;False;300
4259;2021;220;12242.0;True;235
4260;2021;146;516.0;False;11
4269;2021;307;1892.0;False;31
4270;2021;419;2508.0;False;31
4277;2021;291;10704.0;True;4
4278;2021;479;17216.0;True;29
4281;2021;191;13547.0;False;4
4282;2021;11;5066.0;False;286
4283;2021;37;;False;175
4286;2021;130;7941.0;False;245
4287;2021;104;10100.0;False;236
4288;2021;309;14452.0;True;235
4290;2021;271;117.0;False;261
4292;2021;257;33087.0;False;273
4293;2021;26;1640.0;False;236
4295;2021;10;3375.0;False;236
4297;2021;452;;False;177
4299;2021;313;1470.0;False;236
4300;2021;293;;False;176
4302;2021;430;10251.0;False;235
4306;2021;425;2179.0;False;31
4310;2021;57;17352.0;False;4
4311;2021;231;52309.0;True;273
4313;2021;395;1619.0;False;30
4316;2021;242;26196.0;False;21
4317;2021;30;9203.0;False;235
4321;2021;411;1999.0;False;30
4322;2021;71;46458.0;True;21
4324;2021;416;214.0;False;257
4328;2021;61;2586.0;False;30
4329;2021;355;12685.0;False;245
4330;2021;160;3895.0;False;31
4333;2021;37;6447.0;True;29
4336;2021;297;41169.0;True;273
4337;2021;248;11387.0;False;4
4338;2021;66;;False;178
4340;2021;299;51391.0;False;273
4343;2021;45;4218.0;False;236
4348;2021;446;763.0;False;267
4349;2021;62;16620.0;False;235
4350;2021;417;49474.0;True;273
4351;2021;70;4604.0;False;29
4352;2021;367;151.0;False;261
4353;2021;309;127.0;False;261
4355;2021;94;2880.0;False;31
4357;2021;211;2748.0;False;31
4358;2021;92;3059.0;False;31
4361;2021;124;;False;179
4362;2021;293;1366.0;False;31
4363;2021;227;65757.0;True;273
4367;2021;452;679.0;False;300
4368;2021;467;;False;180
4369;2021;47;4923.0;False;31
4370;2021;465;3160.0;False;31
4373;2021;448;35014.0;False;21
4378;2021;6;;False;181
4379;2021;90;33924.0;False;273
4382;2021;301;319.0;False;33
4391;2021;69;28982.0;True;273
4393;2021;189;2411.0;False;31
4394;2021;329;21954.0;False;21
4396;2021;28;3981.0;False;281
4398;2021;250;;False;182
4400;2021;9;3343.0;False;30
4402;2021;275;46251.0;False;273
4403;2021;9;22876.0;False;21
4404;2021;247;1701.0;False;30
4410;2021;156;31347.0;True;245
4411;2021;150;240.0;False;257
4414;2021;173;56383.0;True;273
