BridgeID;Year;ConstituencyID;PartyID;VoteType;Votes
99;2021;281;34;2;78.0
99;2021;281;256;1;
99;2021;281;256;2;236.0
99;2021;281;257;1;
99;2021;281;257;2;34.0
99;2021;281;266;1;
99;2021;281;266;2;110.0
99;2021;281;255;1;
99;2021;281;255;2;178.0
99;2021;281;27;1;
99;2021;281;27;2;635.0
99;2021;281;295;1;
99;2021;281;295;2;403.0
99;2021;281;293;1;
99;2021;281;293;2;
99;2021;281;26;1;
99;2021;281;26;2;
100;2021;283;21;1;52714.0
100;2021;283;21;2;48224.0
100;2021;283;273;1;39827.0
100;2021;283;273;2;44429.0
100;2021;283;235;1;29576.0
100;2021;283;235;2;24373.0
100;2021;283;4;1;9518.0
100;2021;283;4;2;10051.0
100;2021;283;245;1;31626.0
100;2021;283;245;2;32285.0
100;2021;283;29;1;4845.0
100;2021;283;29;2;5222.0
100;2021;283;30;1;
100;2021;283;30;2;1419.0
100;2021;283;281;1;
100;2021;283;281;2;2199.0
100;2021;283;268;1;
100;2021;283;268;2;554.0
100;2021;283;236;1;3632.0
100;2021;283;236;2;1697.0
100;2021;283;262;1;
100;2021;283;262;2;100.0
100;2021;283;300;1;
100;2021;283;300;2;115.0
100;2021;283;287;1;
100;2021;283;287;2;119.0
100;2021;283;290;1;
100;2021;283;290;2;208.0
100;2021;283;261;1;
100;2021;283;261;2;27.0
100;2021;283;267;1;
100;2021;283;267;2;127.0
100;2021;283;33;1;
100;2021;283;33;2;22.0
100;2021;283;271;1;
100;2021;283;271;2;9.0
100;2021;283;31;1;2455.0
100;2021;283;31;2;2247.0
100;2021;283;15;1;
100;2021;283;15;2;132.0
100;2021;283;34;1;
100;2021;283;34;2;76.0
100;2021;283;256;1;
100;2021;283;256;2;223.0
100;2021;283;257;1;
100;2021;283;257;2;34.0
100;2021;283;266;1;
100;2021;283;266;2;41.0
100;2021;283;255;1;
100;2021;283;255;2;157.0
100;2021;283;27;1;
100;2021;283;27;2;662.0
100;2021;283;295;1;1391.0
100;2021;283;295;2;1144.0
100;2021;283;293;1;
100;2021;283;293;2;
100;2021;283;26;1;
100;2021;283;26;2;
101;2021;285;21;1;31197.0
101;2021;285;21;2;33246.0
101;2021;285;273;1;69662.0
101;2021;285;273;2;44586.0
101;2021;285;235;1;11050.0
101;2021;285;235;2;15931.0
101;2021;285;4;1;10797.0
101;2021;285;4;2;10966.0
101;2021;285;245;1;17290.0
101;2021;285;245;2;29329.0
101;2021;285;29;1;5657.0
101;2021;285;29;2;7318.0
101;2021;285;30;1;2782.0
101;2021;285;30;2;2076.0
101;2021;285;281;1;
101;2021;285;281;2;2081.0
101;2021;285;268;1;
101;2021;285;268;2;664.0
101;2021;285;236;1;1479.0
101;2021;285;236;2;918.0
101;2021;285;262;1;
101;2021;285;262;2;123.0
101;2021;285;300;1;
101;2021;285;300;2;112.0
101;2021;285;287;1;
101;2021;285;287;2;139.0
101;2021;285;290;1;
101;2021;285;290;2;216.0
101;2021;285;261;1;212.0
101;2021;285;261;2;96.0
101;2021;285;267;1;
101;2021;285;267;2;124.0
101;2021;285;33;1;
101;2021;285;33;2;36.0
101;2021;285;271;1;
101;2021;285;271;2;24.0
101;2021;285;31;1;2222.0
101;2021;285;31;2;1715.0
101;2021;285;15;1;
101;2021;285;15;2;100.0
101;2021;285;34;1;
101;2021;285;34;2;98.0
101;2021;285;256;1;
101;2021;285;256;2;195.0
101;2021;285;257;1;
101;2021;285;257;2;36.0
101;2021;285;266;1;
101;2021;285;266;2;57.0
101;2021;285;255;1;
101;2021;285;255;2;149.0
101;2021;285;27;1;
101;2021;285;27;2;1669.0
101;2021;285;295;1;
101;2021;285;295;2;996.0
101;2021;285;293;1;
101;2021;285;293;2;
101;2021;285;26;1;
101;2021;285;26;2;
102;2021;287;21;1;31960.0
102;2021;287;21;2;30527.0
102;2021;287;273;1;54065.0
102;2021;287;273;2;42421.0
102;2021;287;235;1;13756.0
102;2021;287;235;2;15970.0
102;2021;287;4;1;11995.0
102;2021;287;4;2;12090.0
102;2021;287;245;1;18932.0
102;2021;287;245;2;25388.0
102;2021;287;29;1;6742.0
102;2021;287;29;2;8055.0
102;2021;287;30;1;2665.0
102;2021;287;30;2;1674.0
102;2021;287;281;1;
102;2021;287;281;2;2159.0
102;2021;287;268;1;
102;2021;287;268;2;533.0
102;2021;287;236;1;1544.0
102;2021;287;236;2;964.0
102;2021;287;262;1;
102;2021;287;262;2;167.0
102;2021;287;300;1;
102;2021;287;300;2;97.0
102;2021;287;287;1;
102;2021;287;287;2;126.0
102;2021;287;290;1;
102;2021;287;290;2;152.0
102;2021;287;261;1;203.0
102;2021;287;261;2;122.0
102;2021;287;267;1;
102;2021;287;267;2;123.0
102;2021;287;33;1;
102;2021;287;33;2;58.0
102;2021;287;271;1;
102;2021;287;271;2;30.0
102;2021;287;31;1;2068.0
102;2021;287;31;2;1733.0
102;2021;287;15;1;
102;2021;287;15;2;115.0
102;2021;287;34;1;
102;2021;287;34;2;78.0
102;2021;287;256;1;
102;2021;287;256;2;167.0
102;2021;287;257;1;
102;2021;287;257;2;27.0
102;2021;287;266;1;
102;2021;287;266;2;49.0
102;2021;287;255;1;
102;2021;287;255;2;129.0
102;2021;287;27;1;
102;2021;287;27;2;1713.0
102;2021;287;295;1;1028.0
102;2021;287;295;2;732.0
102;2021;287;293;1;
102;2021;287;293;2;
102;2021;287;26;1;
102;2021;287;26;2;
103;2021;289;21;1;44778.0
103;2021;289;21;2;39413.0
103;2021;289;273;1;52852.0
103;2021;289;273;2;48196.0
103;2021;289;235;1;17406.0
103;2021;289;235;2;20256.0
103;2021;289;4;1;12335.0
103;2021;289;4;2;12506.0
103;2021;289;245;1;20967.0
103;2021;289;245;2;24296.0
103;2021;289;29;1;5099.0
103;2021;289;29;2;6076.0
103;2021;289;30;1;3398.0
103;2021;289;30;2;2044.0
103;2021;289;281;1;
103;2021;289;281;2;2521.0
103;2021;289;268;1;
103;2021;289;268;2;624.0
103;2021;289;236;1;1662.0
103;2021;289;236;2;1086.0
103;2021;289;262;1;
103;2021;289;262;2;143.0
103;2021;289;300;1;
103;2021;289;300;2;99.0
103;2021;289;287;1;
103;2021;289;287;2;118.0
103;2021;289;290;1;
103;2021;289;290;2;194.0
103;2021;289;261;1;169.0
103;2021;289;261;2;80.0
103;2021;289;267;1;
103;2021;289;267;2;174.0
103;2021;289;33;1;
103;2021;289;33;2;17.0
103;2021;289;271;1;
103;2021;289;271;2;13.0
103;2021;289;31;1;2233.0
103;2021;289;31;2;1913.0
103;2021;289;15;1;
103;2021;289;15;2;83.0
103;2021;289;34;1;
103;2021;289;34;2;56.0
103;2021;289;256;1;
103;2021;289;256;2;260.0
103;2021;289;257;1;
103;2021;289;257;2;30.0
103;2021;289;266;1;
103;2021;289;266;2;70.0
103;2021;289;255;1;
103;2021;289;255;2;168.0
103;2021;289;27;1;
103;2021;289;27;2;1312.0
103;2021;289;295;1;
103;2021;289;295;2;470.0
103;2021;289;293;1;
103;2021;289;293;2;
103;2021;289;26;1;
103;2021;289;26;2;
104;2021;291;21;1;47326.0
104;2021;291;21;2;43354.0
104;2021;291;273;1;39326.0
104;2021;291;273;2;42385.0
104;2021;291;235;1;14873.0
104;2021;291;235;2;21083.0
104;2021;291;4;1;10704.0
104;2021;291;4;2;10658.0
104;2021;291;245;1;36095.0
104;2021;291;245;2;25430.0
104;2021;291;29;1;4252.0
104;2021;291;29;2;4956.0
104;2021;291;30;1;
104;2021;291;30;2;1474.0
104;2021;291;281;1;
104;2021;291;281;2;2260.0
104;2021;291;268;1;
104;2021;291;268;2;652.0
104;2021;291;236;1;1818.0
104;2021;291;236;2;1117.0
104;2021;291;262;1;
104;2021;291;262;2;130.0
104;2021;291;300;1;
104;2021;291;300;2;104.0
104;2021;291;287;1;
104;2021;291;287;2;119.0
104;2021;291;290;1;
104;2021;291;290;2;208.0
104;2021;291;261;1;
104;2021;291;261;2;22.0
104;2021;291;267;1;
104;2021;291;267;2;94.0
104;2021;291;33;1;
104;2021;291;33;2;21.0
104;2021;291;271;1;
104;2021;291;271;2;14.0
104;2021;291;31;1;1845.0
104;2021;291;31;2;1632.0
104;2021;291;15;1;
104;2021;291;15;2;98.0
104;2021;291;34;1;
104;2021;291;34;2;72.0
104;2021;291;256;1;
104;2021;291;256;2;215.0
104;2021;291;257;1;
104;2021;291;257;2;46.0
104;2021;291;266;1;
104;2021;291;266;2;77.0
104;2021;291;255;1;
104;2021;291;255;2;195.0
104;2021;291;27;1;
104;2021;291;27;2;1321.0
104;2021;291;295;1;
104;2021;291;295;2;571.0
104;2021;291;293;1;
104;2021;291;293;2;
104;2021;291;26;1;
104;2021;291;26;2;
105;2021;293;21;1;38429.0
105;2021;293;21;2;33254.0
105;2021;293;273;1;37635.0
105;2021;293;273;2;34409.0
105;2021;293;235;1;11158.0
105;2021;293;235;2;16235.0
105;2021;293;4;1;8894.0
105;2021;293;4;2;9104.0
105;2021;293;245;1;17730.0
105;2021;293;245;2;18112.0
105;2021;293;29;1;3395.0
105;2021;293;29;2;3887.0
105;2021;293;30;1;2258.0
105;2021;293;30;2;1293.0
105;2021;293;281;1;
105;2021;293;281;2;1656.0
105;2021;293;268;1;
105;2021;293;268;2;613.0
105;2021;293;236;1;1166.0
105;2021;293;236;2;759.0
105;2021;293;262;1;
105;2021;293;262;2;109.0
105;2021;293;300;1;
105;2021;293;300;2;79.0
105;2021;293;287;1;
105;2021;293;287;2;82.0
105;2021;293;290;1;
105;2021;293;290;2;183.0
105;2021;293;261;1;99.0
105;2021;293;261;2;59.0
105;2021;293;267;1;
105;2021;293;267;2;85.0
105;2021;293;33;1;
105;2021;293;33;2;12.0
105;2021;293;271;1;
105;2021;293;271;2;15.0
105;2021;293;31;1;1366.0
105;2021;293;31;2;1210.0
105;2021;293;15;1;221.0
105;2021;293;15;2;154.0
105;2021;293;34;1;
105;2021;293;34;2;58.0
105;2021;293;256;1;
105;2021;293;256;2;138.0
105;2021;293;257;1;65.0
105;2021;293;257;2;37.0
105;2021;293;266;1;
105;2021;293;266;2;34.0
105;2021;293;255;1;
105;2021;293;255;2;152.0
105;2021;293;27;1;
105;2021;293;27;2;851.0
105;2021;293;295;1;
105;2021;293;295;2;312.0
105;2021;293;293;1;
105;2021;293;293;2;
105;2021;293;26;1;
105;2021;293;26;2;
106;2021;295;21;1;54158.0
106;2021;295;21;2;44892.0
106;2021;295;273;1;38955.0
106;2021;295;273;2;38195.0
106;2021;295;235;1;24242.0
106;2021;295;235;2;27743.0
106;2021;295;4;1;7002.0
106;2021;295;4;2;7495.0
106;2021;295;245;1;36926.0
106;2021;295;245;2;39452.0
106;2021;295;29;1;5094.0
106;2021;295;29;2;6741.0
106;2021;295;30;1;2531.0
106;2021;295;30;2;1561.0
106;2021;295;281;1;
106;2021;295;281;2;1635.0
106;2021;295;268;1;
106;2021;295;268;2;516.0
106;2021;295;236;1;1089.0
106;2021;295;236;2;851.0
106;2021;295;262;1;
106;2021;295;262;2;84.0
106;2021;295;300;1;
106;2021;295;300;2;110.0
106;2021;295;287;1;
106;2021;295;287;2;145.0
106;2021;295;290;1;
106;2021;295;290;2;143.0
106;2021;295;261;1;104.0
106;2021;295;261;2;49.0
106;2021;295;267;1;
106;2021;295;267;2;165.0
106;2021;295;33;1;
106;2021;295;33;2;45.0
106;2021;295;271;1;
106;2021;295;271;2;12.0
106;2021;295;31;1;1802.0
106;2021;295;31;2;1535.0
106;2021;295;15;1;
106;2021;295;15;2;42.0
106;2021;295;34;1;
106;2021;295;34;2;89.0
106;2021;295;256;1;
106;2021;295;256;2;139.0
106;2021;295;257;1;76.0
106;2021;295;257;2;42.0
106;2021;295;266;1;
106;2021;295;266;2;52.0
106;2021;295;255;1;
106;2021;295;255;2;147.0
106;2021;295;27;1;
106;2021;295;27;2;1315.0
106;2021;295;295;1;1546.0
106;2021;295;295;2;1108.0
106;2021;295;293;1;
106;2021;295;293;2;
106;2021;295;26;1;
106;2021;295;26;2;
107;2021;297;21;1;34801.0
107;2021;297;21;2;31639.0
107;2021;297;273;1;41169.0
107;2021;297;273;2;35671.0
107;2021;297;235;1;14143.0
107;2021;297;235;2;17335.0
107;2021;297;4;1;8214.0
107;2021;297;4;2;8503.0
107;2021;297;245;1;30201.0
107;2021;297;245;2;31524.0
107;2021;297;29;1;5418.0
107;2021;297;29;2;6931.0
107;2021;297;30;1;2967.0
107;2021;297;30;2;1572.0
107;2021;297;281;1;
107;2021;297;281;2;1831.0
107;2021;297;268;1;
107;2021;297;268;2;517.0
107;2021;297;236;1;1307.0
107;2021;297;236;2;859.0
107;2021;297;262;1;
107;2021;297;262;2;81.0
107;2021;297;300;1;
107;2021;297;300;2;90.0
107;2021;297;287;1;
107;2021;297;287;2;129.0
107;2021;297;290;1;
107;2021;297;290;2;147.0
107;2021;297;261;1;176.0
107;2021;297;261;2;66.0
107;2021;297;267;1;
107;2021;297;267;2;141.0
107;2021;297;33;1;
107;2021;297;33;2;62.0
107;2021;297;271;1;
107;2021;297;271;2;16.0
107;2021;297;31;1;1549.0
107;2021;297;31;2;1280.0
107;2021;297;15;1;
107;2021;297;15;2;49.0
107;2021;297;34;1;
107;2021;297;34;2;77.0
107;2021;297;256;1;
107;2021;297;256;2;143.0
107;2021;297;257;1;
107;2021;297;257;2;28.0
107;2021;297;266;1;
107;2021;297;266;2;55.0
107;2021;297;255;1;
107;2021;297;255;2;139.0
107;2021;297;27;1;
107;2021;297;27;2;1674.0
107;2021;297;295;1;1189.0
107;2021;297;295;2;873.0
107;2021;297;293;1;
107;2021;297;293;2;
107;2021;297;26;1;
107;2021;297;26;2;
108;2021;299;21;1;57445.0
108;2021;299;21;2;48166.0
108;2021;299;273;1;51391.0
108;2021;299;273;2;43760.0
108;2021;299;235;1;12932.0
108;2021;299;235;2;20333.0
108;2021;299;4;1;10801.0
108;2021;299;4;2;11298.0
108;2021;299;245;1;18051.0
108;2021;299;245;2;21951.0
108;2021;299;29;1;4153.0
108;2021;299;29;2;4771.0
108;2021;299;30;1;3617.0
108;2021;299;30;2;1774.0
108;2021;299;281;1;
108;2021;299;281;2;2367.0
108;2021;299;268;1;
108;2021;299;268;2;607.0
108;2021;299;236;1;
108;2021;299;236;2;861.0
108;2021;299;262;1;
108;2021;299;262;2;132.0
108;2021;299;300;1;
108;2021;299;300;2;108.0
108;2021;299;287;1;
108;2021;299;287;2;149.0
108;2021;299;290;1;
108;2021;299;290;2;231.0
108;2021;299;261;1;
108;2021;299;261;2;29.0
108;2021;299;267;1;
108;2021;299;267;2;125.0
108;2021;299;33;1;
108;2021;299;33;2;44.0
108;2021;299;271;1;
108;2021;299;271;2;25.0
108;2021;299;31;1;2052.0
108;2021;299;31;2;1748.0
108;2021;299;15;1;
108;2021;299;15;2;61.0
108;2021;299;34;1;
108;2021;299;34;2;72.0
108;2021;299;256;1;
108;2021;299;256;2;234.0
108;2021;299;257;1;
108;2021;299;257;2;31.0
108;2021;299;266;1;
108;2021;299;266;2;50.0
108;2021;299;255;1;
108;2021;299;255;2;166.0
108;2021;299;27;1;
108;2021;299;27;2;1393.0
108;2021;299;295;1;
108;2021;299;295;2;480.0
108;2021;299;293;1;
108;2021;299;293;2;
108;2021;299;26;1;
108;2021;299;26;2;
109;2021;301;21;1;45550.0
109;2021;301;21;2;36555.0
109;2021;301;273;1;37548.0
109;2021;301;273;2;34877.0
109;2021;301;235;1;10957.0
109;2021;301;235;2;15459.0
109;2021;301;4;1;9915.0
109;2021;301;4;2;9641.0
109;2021;301;245;1;17302.0
109;2021;301;245;2;18166.0
109;2021;301;29;1;
109;2021;301;29;2;4927.0
109;2021;301;30;1;3105.0
109;2021;301;30;2;1562.0
109;2021;301;281;1;
109;2021;301;281;2;2013.0
109;2021;301;268;1;
109;2021;301;268;2;467.0
109;2021;301;236;1;1422.0
109;2021;301;236;2;850.0
109;2021;301;262;1;
109;2021;301;262;2;190.0
109;2021;301;300;1;
109;2021;301;300;2;111.0
109;2021;301;287;1;
109;2021;301;287;2;122.0
109;2021;301;290;1;
109;2021;301;290;2;166.0
109;2021;301;261;1;
109;2021;301;261;2;24.0
109;2021;301;267;1;
109;2021;301;267;2;109.0
109;2021;301;33;1;319.0
109;2021;301;33;2;86.0
109;2021;301;271;1;
109;2021;301;271;2;12.0
109;2021;301;31;1;1821.0
109;2021;301;31;2;1343.0
109;2021;301;15;1;
109;2021;301;15;2;33.0
109;2021;301;34;1;
109;2021;301;34;2;74.0
109;2021;301;256;1;
109;2021;301;256;2;211.0
109;2021;301;257;1;
109;2021;301;257;2;22.0
109;2021;301;266;1;
109;2021;301;266;2;49.0
109;2021;301;255;1;
109;2021;301;255;2;119.0
109;2021;301;27;1;
109;2021;301;27;2;907.0
109;2021;301;295;1;
109;2021;301;295;2;310.0
109;2021;301;293;1;
109;2021;301;293;2;
109;2021;301;26;1;
109;2021;301;26;2;
110;2021;303;21;1;51500.0
110;2021;303;21;2;45635.0
110;2021;303;273;1;39253.0
110;2021;303;273;2;39407.0
110;2021;303;235;1;18781.0
110;2021;303;235;2;22069.0
110;2021;303;4;1;9150.0
110;2021;303;4;2;9342.0
110;2021;303;245;1;24383.0
110;2021;303;245;2;24014.0
110;2021;303;29;1;4319.0
110;2021;303;29;2;4680.0
110;2021;303;30;1;2918.0
110;2021;303;30;2;1610.0
110;2021;303;281;1;
110;2021;303;281;2;2111.0
110;2021;303;268;1;
110;2021;303;268;2;580.0
110;2021;303;236;1;1980.0
110;2021;303;236;2;981.0
110;2021;303;262;1;
110;2021;303;262;2;108.0
110;2021;303;300;1;
110;2021;303;300;2;117.0
110;2021;303;287;1;
110;2021;303;287;2;119.0
110;2021;303;290;1;
110;2021;303;290;2;155.0
110;2021;303;261;1;163.0
110;2021;303;261;2;44.0
110;2021;303;267;1;
110;2021;303;267;2;103.0
110;2021;303;33;1;
110;2021;303;33;2;45.0
110;2021;303;271;1;
110;2021;303;271;2;16.0
110;2021;303;31;1;1759.0
110;2021;303;31;2;1528.0
110;2021;303;15;1;
110;2021;303;15;2;94.0
110;2021;303;34;1;
110;2021;303;34;2;65.0
110;2021;303;256;1;
110;2021;303;256;2;201.0
110;2021;303;257;1;
110;2021;303;257;2;33.0
110;2021;303;266;1;
110;2021;303;266;2;36.0
110;2021;303;255;1;
110;2021;303;255;2;147.0
110;2021;303;27;1;
110;2021;303;27;2;975.0
110;2021;303;295;1;
110;2021;303;295;2;379.0
110;2021;303;293;1;
110;2021;303;293;2;
110;2021;303;26;1;
110;2021;303;26;2;
111;2021;305;21;1;62123.0
111;2021;305;21;2;52896.0
111;2021;305;273;1;47806.0
111;2021;305;273;2;46375.0
111;2021;305;235;1;15140.0
111;2021;305;235;2;22281.0
111;2021;305;4;1;10312.0
111;2021;305;4;2;10357.0
111;2021;305;245;1;24394.0
111;2021;305;245;2;25673.0
111;2021;305;29;1;5558.0
111;2021;305;29;2;5203.0
111;2021;305;30;1;3819.0
111;2021;305;30;2;2140.0
111;2021;305;281;1;
111;2021;305;281;2;2618.0
111;2021;305;268;1;
111;2021;305;268;2;632.0
111;2021;305;236;1;2253.0
111;2021;305;236;2;1327.0
111;2021;305;262;1;
111;2021;305;262;2;140.0
111;2021;305;300;1;
111;2021;305;300;2;183.0
111;2021;305;287;1;
111;2021;305;287;2;120.0
111;2021;305;290;1;
111;2021;305;290;2;197.0
111;2021;305;261;1;
111;2021;305;261;2;31.0
111;2021;305;267;1;
111;2021;305;267;2;133.0
111;2021;305;33;1;
111;2021;305;33;2;22.0
111;2021;305;271;1;
111;2021;305;271;2;12.0
111;2021;305;31;1;1940.0
111;2021;305;31;2;1808.0
111;2021;305;15;1;
111;2021;305;15;2;93.0
111;2021;305;34;1;
111;2021;305;34;2;82.0
111;2021;305;256;1;
111;2021;305;256;2;228.0
111;2021;305;257;1;
111;2021;305;257;2;33.0
111;2021;305;266;1;
111;2021;305;266;2;54.0
111;2021;305;255;1;
111;2021;305;255;2;155.0
111;2021;305;27;1;
111;2021;305;27;2;582.0
111;2021;305;295;1;
111;2021;305;295;2;377.0
111;2021;305;293;1;
111;2021;305;293;2;
111;2021;305;26;1;
111;2021;305;26;2;
112;2021;307;21;1;63701.0
112;2021;307;21;2;54793.0
112;2021;307;273;1;48142.0
112;2021;307;273;2;47837.0
112;2021;307;235;1;14821.0
112;2021;307;235;2;19542.0
112;2021;307;4;1;9788.0
112;2021;307;4;2;9632.0
112;2021;307;245;1;23477.0
112;2021;307;245;2;23587.0
112;2021;307;29;1;4235.0
112;2021;307;29;2;4728.0
112;2021;307;30;1;
112;2021;307;30;2;1438.0
112;2021;307;281;1;
112;2021;307;281;2;2386.0
112;2021;307;268;1;
112;2021;307;268;2;605.0
112;2021;307;236;1;3409.0
112;2021;307;236;2;1488.0
112;2021;307;262;1;
112;2021;307;262;2;150.0
112;2021;307;300;1;
112;2021;307;300;2;115.0
112;2021;307;287;1;
112;2021;307;287;2;107.0
112;2021;307;290;1;
112;2021;307;290;2;224.0
112;2021;307;261;1;
112;2021;307;261;2;28.0
112;2021;307;267;1;
112;2021;307;267;2;121.0
112;2021;307;33;1;
112;2021;307;33;2;17.0
112;2021;307;271;1;
112;2021;307;271;2;15.0
112;2021;307;31;1;1892.0
112;2021;307;31;2;1628.0
112;2021;307;15;1;
112;2021;307;15;2;60.0
112;2021;307;34;1;
112;2021;307;34;2;77.0
112;2021;307;256;1;
112;2021;307;256;2;241.0
112;2021;307;257;1;
112;2021;307;257;2;28.0
112;2021;307;266;1;
112;2021;307;266;2;60.0
112;2021;307;255;1;
112;2021;307;255;2;167.0
112;2021;307;27;1;
112;2021;307;27;2;297.0
112;2021;307;295;1;
112;2021;307;295;2;396.0
112;2021;307;293;1;
112;2021;307;293;2;
112;2021;307;26;1;
112;2021;307;26;2;
113;2021;309;21;1;47448.0
113;2021;309;21;2;42544.0
113;2021;309;273;1;54488.0
113;2021;309;273;2;53277.0
113;2021;309;235;1;14452.0
113;2021;309;235;2;17302.0
113;2021;309;4;1;10842.0
113;2021;309;4;2;10994.0
113;2021;309;245;1;19928.0
113;2021;309;245;2;20629.0
113;2021;309;29;1;4598.0
113;2021;309;29;2;5103.0
113;2021;309;30;1;3907.0
113;2021;309;30;2;2079.0
113;2021;309;281;1;
113;2021;309;281;2;2468.0
113;2021;309;268;1;
113;2021;309;268;2;515.0
113;2021;309;236;1;1376.0
113;2021;309;236;2;966.0
113;2021;309;262;1;
113;2021;309;262;2;134.0
113;2021;309;300;1;
113;2021;309;300;2;92.0
113;2021;309;287;1;
113;2021;309;287;2;81.0
113;2021;309;290;1;
113;2021;309;290;2;205.0
113;2021;309;261;1;127.0
113;2021;309;261;2;65.0
113;2021;309;267;1;
113;2021;309;267;2;84.0
113;2021;309;33;1;
113;2021;309;33;2;19.0
113;2021;309;271;1;
113;2021;309;271;2;16.0
113;2021;309;31;1;1999.0
113;2021;309;31;2;1444.0
113;2021;309;15;1;
113;2021;309;15;2;92.0
113;2021;309;34;1;
113;2021;309;34;2;73.0
113;2021;309;256;1;
113;2021;309;256;2;226.0
113;2021;309;257;1;
113;2021;309;257;2;37.0
113;2021;309;266;1;
113;2021;309;266;2;52.0
113;2021;309;255;1;
113;2021;309;255;2;162.0
113;2021;309;27;1;
113;2021;309;27;2;629.0
113;2021;309;295;1;
113;2021;309;295;2;209.0
113;2021;309;293;1;
113;2021;309;293;2;
113;2021;309;26;1;
113;2021;309;26;2;
114;2021;311;21;1;37033.0
114;2021;311;21;2;32316.0
114;2021;311;273;1;45852.0
114;2021;311;273;2;41476.0
114;2021;311;235;1;10954.0
114;2021;311;235;2;14899.0
114;2021;311;4;1;9077.0
114;2021;311;4;2;9189.0
114;2021;311;245;1;17398.0
114;2021;311;245;2;19539.0
114;2021;311;29;1;4100.0
114;2021;311;29;2;4703.0
114;2021;311;30;1;2863.0
114;2021;311;30;2;1507.0
114;2021;311;281;1;
114;2021;311;281;2;1915.0
114;2021;311;268;1;
114;2021;311;268;2;506.0
114;2021;311;236;1;1186.0
114;2021;311;236;2;818.0
114;2021;311;262;1;
114;2021;311;262;2;103.0
114;2021;311;300;1;
114;2021;311;300;2;70.0
114;2021;311;287;1;
114;2021;311;287;2;89.0
114;2021;311;290;1;
114;2021;311;290;2;143.0
114;2021;311;261;1;125.0
114;2021;311;261;2;78.0
114;2021;311;267;1;
114;2021;311;267;2;113.0
114;2021;311;33;1;
114;2021;311;33;2;27.0
114;2021;311;271;1;
114;2021;311;271;2;16.0
114;2021;311;31;1;1698.0
114;2021;311;31;2;1362.0
114;2021;311;15;1;
114;2021;311;15;2;88.0
114;2021;311;34;1;
114;2021;311;34;2;71.0
114;2021;311;256;1;
114;2021;311;256;2;189.0
114;2021;311;257;1;
114;2021;311;257;2;38.0
114;2021;311;266;1;
114;2021;311;266;2;41.0
114;2021;311;255;1;
114;2021;311;255;2;119.0
114;2021;311;27;1;
114;2021;311;27;2;969.0
114;2021;311;295;1;
114;2021;311;295;2;232.0
114;2021;311;293;1;
114;2021;311;293;2;
114;2021;311;26;1;
114;2021;311;26;2;
115;2021;313;21;1;24299.0
115;2021;313;21;2;23166.0
115;2021;313;273;1;47314.0
115;2021;313;273;2;41308.0
115;2021;313;235;1;8203.0
115;2021;313;235;2;10593.0
115;2021;313;4;1;11101.0
115;2021;313;4;2;9802.0
115;2021;313;245;1;16777.0
115;2021;313;245;2;17912.0
115;2021;313;29;1;5500.0
115;2021;313;29;2;5580.0
115;2021;313;30;1;
115;2021;313;30;2;1482.0
115;2021;313;281;1;
115;2021;313;281;2;2135.0
115;2021;313;268;1;
115;2021;313;268;2;487.0
115;2021;313;236;1;1470.0
115;2021;313;236;2;780.0
115;2021;313;262;1;
115;2021;313;262;2;149.0
115;2021;313;300;1;
115;2021;313;300;2;79.0
115;2021;313;287;1;
115;2021;313;287;2;112.0
115;2021;313;290;1;
115;2021;313;290;2;156.0
115;2021;313;261;1;489.0
115;2021;313;261;2;148.0
115;2021;313;267;1;
115;2021;313;267;2;128.0
115;2021;313;33;1;
115;2021;313;33;2;46.0
115;2021;313;271;1;
115;2021;313;271;2;22.0
115;2021;313;31;1;1395.0
115;2021;313;31;2;1081.0
115;2021;313;15;1;
115;2021;313;15;2;75.0
115;2021;313;34;1;
115;2021;313;34;2;79.0
115;2021;313;256;1;
115;2021;313;256;2;158.0
115;2021;313;257;1;
115;2021;313;257;2;28.0
115;2021;313;266;1;
115;2021;313;266;2;35.0
115;2021;313;255;1;
115;2021;313;255;2;142.0
115;2021;313;27;1;
115;2021;313;27;2;1603.0
115;2021;313;295;1;
115;2021;313;295;2;308.0
115;2021;313;293;1;
115;2021;313;293;2;
115;2021;313;26;1;
115;2021;313;26;2;
116;2021;315;21;1;19404.0
116;2021;315;21;2;18168.0
116;2021;315;273;1;38162.0
116;2021;315;273;2;35842.0
116;2021;315;235;1;6901.0
116;2021;315;235;2;7913.0
116;2021;315;4;1;13361.0
116;2021;315;4;2;11834.0
116;2021;315;245;1;10518.0
116;2021;315;245;2;10287.0
116;2021;315;29;1;4889.0
116;2021;315;29;2;4508.0
116;2021;315;30;1;
116;2021;315;30;2;1235.0
116;2021;315;281;1;
116;2021;315;281;2;2022.0
116;2021;315;268;1;
116;2021;315;268;2;379.0
116;2021;315;236;1;1263.0
116;2021;315;236;2;674.0
116;2021;315;262;1;
116;2021;315;262;2;236.0
116;2021;315;300;1;
116;2021;315;300;2;56.0
116;2021;315;287;1;
116;2021;315;287;2;90.0
116;2021;315;290;1;
116;2021;315;290;2;164.0
116;2021;315;261;1;313.0
116;2021;315;261;2;172.0
116;2021;315;267;1;
116;2021;315;267;2;81.0
116;2021;315;33;1;
116;2021;315;33;2;41.0
116;2021;315;271;1;
116;2021;315;271;2;15.0
116;2021;315;31;1;1007.0
