PersonID;Year;ConstituencyID;Erststimmen
2136;2021;44;684.0
2137;2021;221;33025.0
2138;2021;233;19702.0
2139;2021;228;2165.0
2142;2021;221;1835.0
2145;2021;248;22973.0
2146;2021;56;15296.0
2148;2021;427;621.0
2149;2021;414;6544.0
2150;2021;126;934.0
2151;2021;409;
2152;2021;438;2769.0
2153;2021;243;55185.0
2154;2021;216;33085.0
2157;2021;460;6378.0
2158;2021;491;1313.0
2159;2021;466;12139.0
2160;2021;317;1378.0
2161;2021;187;3369.0
2162;2021;222;6112.0
2163;2021;214;1391.0
2168;2021;39;40844.0
2171;2021;269;11490.0
2174;2021;387;1878.0
2175;2021;299;10801.0
2176;2021;152;1229.0
2178;2021;63;5881.0
2179;2021;367;5908.0
2180;2021;80;18042.0
2184;2021;407;4535.0
2185;2021;397;47942.0
2186;2021;71;2489.0
2187;2021;375;2017.0
2188;2021;425;12569.0
2189;2021;114;1503.0
2190;2021;66;13487.0
2193;2021;432;
2196;2021;100;16585.0
2199;2021;291;1818.0
2200;2021;257;6161.0
2201;2021;477;16586.0
2208;2021;104;9686.0
2212;2021;144;1696.0
2213;2021;43;2381.0
2214;2021;369;1318.0
2216;2021;154;4898.0
2217;2021;442;4588.0
2219;2021;69;7526.0
2220;2021;395;7947.0
2221;2021;167;490.0
2222;2021;432;
2223;2021;175;262.0
2224;2021;446;
2225;2021;189;38807.0
2226;2021;136;7888.0
2227;2021;393;12972.0
2228;2021;269;181.0
2229;2021;14;196.0
2230;2021;460;12655.0
2231;2021;248;1506.0
2232;2021;403;12966.0
2235;2021;73;11727.0
2236;2021;454;805.0
2241;2021;461;11218.0
2242;2021;22;3874.0
2243;2021;277;2951.0
2244;2021;424;27809.0
2245;2021;251;
2248;2021;54;27986.0
2251;2021;377;2909.0
2253;2021;222;4765.0
2260;2021;214;12957.0
2261;2021;152;29037.0
2263;2021;371;36810.0
2264;2021;263;1565.0
2266;2021;231;22562.0
2267;2021;467;9003.0
2269;2021;212;4251.0
2271;2021;271;1369.0
2272;2021;489;30791.0
2273;2021;487;772.0
2275;2021;110;2681.0
2276;2021;420;2352.0
2277;2021;36;28040.0
2280;2021;277;1929.0
2282;2021;80;69689.0
2283;2021;179;45441.0
2285;2021;425;11647.0
2286;2021;428;895.0
2290;2021;269;8789.0
2291;2021;248;11507.0
2292;2021;217;13301.0
2293;2021;263;11237.0
2295;2021;156;3399.0
2297;2021;124;3625.0
2299;2021;249;
2300;2021;218;1414.0
2301;2021;442;6182.0
2303;2021;223;7573.0
2304;2021;444;12920.0
2305;2021;20;278.0
2308;2021;473;3761.0
2309;2021;158;19230.0
2310;2021;37;213.0
2311;2021;40;504.0
2316;2021;11;
2318;2021;92;53174.0
2319;2021;444;50203.0
2320;2021;114;570.0
2321;2021;173;3160.0
2322;2021;307;23477.0
2323;2021;250;1194.0
2324;2021;150;9514.0
2325;2021;212;
2326;2021;461;
2327;2021;275;44872.0
2329;2021;226;29286.0
2330;2021;246;1856.0
2331;2021;351;1184.0
2333;2021;295;54158.0
2334;2021;222;16202.0
2337;2021;411;5990.0
2341;2021;343;4074.0
2343;2021;424;8538.0
2344;2021;415;4060.0
2345;2021;415;40026.0
2346;2021;227;89.0
2347;2021;415;13958.0
2348;2021;150;12576.0
2352;2021;217;10521.0
2355;2021;225;4358.0
2357;2021;434;13271.0
2359;2021;267;2505.0
2362;2021;148;2438.0
2363;2021;138;1685.0
2365;2021;44;2960.0
2366;2021;171;11348.0
2368;2021;236;3561.0
2369;2021;39;2856.0
2370;2021;45;18478.0
2372;2021;419;223.0
2374;2021;244;18773.0
2375;2021;212;8664.0
2377;2021;361;3715.0
2379;2021;391;12833.0
2381;2021;66;53362.0
2383;2021;193;35375.0
2385;2021;409;35803.0
2386;2021;219;50736.0
2388;2021;78;11448.0
2391;2021;46;43887.0
2392;2021;66;17047.0
2394;2021;39;170.0
2395;2021;20;121.0
2398;2021;82;13056.0
2400;2021;26;427.0
2403;2021;414;2324.0
2404;2021;220;4476.0
2406;2021;167;12466.0
2409;2021;448;1366.0
2411;2021;371;59869.0
2412;2021;313;16777.0
2415;2021;32;458.0
2416;2021;417;1651.0
2418;2021;216;2068.0
2419;2021;90;133.0
2420;2021;487;36760.0
2421;2021;230;10735.0
2422;2021;148;
2424;2021;60;134.0
2425;2021;339;
2429;2021;7;13523.0
2431;2021;136;
2432;2021;248;1420.0
2437;2021;428;4418.0
2442;2021;223;14494.0
2446;2021;329;3559.0
2449;2021;229;10227.0
2450;2021;166;39721.0
2451;2021;313;8203.0
2452;2021;329;1904.0
2453;2021;44;31409.0
2457;2021;339;52445.0
2458;2021;64;3177.0
2460;2021;405;38193.0
2466;2021;454;23181.0
2467;2021;221;40429.0
2468;2021;221;22767.0
2471;2021;63;29003.0
2473;2021;52;34847.0
2474;2021;265;2860.0
2478;2021;167;1770.0
2479;2021;199;31163.0
2480;2021;401;486.0
2481;2021;53;10823.0
2482;2021;489;48177.0
2483;2021;37;36605.0
2484;2021;1;23799.0
2485;2021;98;14146.0
2486;2021;9;
2489;2021;205;1534.0
2493;2021;327;13108.0
2495;2021;62;1159.0
2496;2021;351;3940.0
2497;2021;231;1364.0
2504;2021;259;2034.0
2505;2021;138;27111.0
2506;2021;48;3929.0
2507;2021;94;2555.0
2508;2021;219;14949.0
2510;2021;309;54488.0
2513;2021;2;7528.0
2514;2021;70;57608.0
2516;2021;424;1594.0
2517;2021;61;13981.0
2519;2021;61;4580.0
2523;2021;424;
2527;2021;333;108.0
2528;2021;463;38520.0
2529;2021;45;3655.0
2530;2021;414;227.0
2531;2021;201;10629.0
2532;2021;134;13016.0
2533;2021;252;11240.0
2534;2021;373;16958.0
2535;2021;100;3701.0
2536;2021;240;18094.0
2538;2021;323;8225.0
2542;2021;67;10217.0
2549;2021;106;410.0
2551;2021;185;12691.0
2552;2021;16;4317.0
2553;2021;49;61832.0
2554;2021;405;1947.0
2556;2021;100;68617.0
2558;2021;432;283.0
2560;2021;242;37779.0
2561;2021;26;10673.0
2566;2021;140;2777.0
2568;2021;265;63635.0
2569;2021;446;33872.0
2575;2021;361;1750.0
2576;2021;80;3039.0
2577;2021;213;1351.0
2579;2021;242;287.0
2582;2021;61;3530.0
2585;2021;30;29619.0
2587;2021;94;7791.0
2591;2021;246;11208.0
2595;2021;138;16858.0
2596;2021;230;1755.0
2600;2021;20;40451.0
2601;2021;224;4162.0
2602;2021;224;24019.0
2603;2021;242;146.0
2604;2021;477;366.0
2607;2021;289;1662.0
2608;2021;146;11683.0
2609;2021;14;20002.0
2610;2021;239;34140.0
2611;2021;399;14176.0
2612;2021;379;54042.0
2613;2021;341;63160.0
2615;2021;430;22257.0
2617;2021;175;
2618;2021;327;3509.0
2622;2021;69;493.0
2623;2021;36;1821.0
2626;2021;18;1782.0
2627;2021;291;
2629;2021;419;41497.0
2631;2021;235;59131.0
2632;2021;65;16747.0
2633;2021;243;3080.0
2635;2021;236;3515.0
2636;2021;279;2537.0
2637;2021;430;1716.0
2638;2021;193;472.0
2640;2021;242;2428.0
2642;2021;247;2618.0
2644;2021;452;30502.0
2645;2021;88;
2646;2021;14;34072.0
2649;2021;122;6303.0
2650;2021;16;12515.0
2651;2021;319;1105.0
2652;2021;150;15774.0
2653;2021;183;4442.0
2657;2021;218;3552.0
2658;2021;393;39589.0
2659;2021;424;44315.0
2662;2021;32;2421.0
2665;2021;5;2525.0
2667;2021;347;12294.0
2669;2021;295;2531.0
2671;2021;104;500.0
2674;2021;233;49116.0
2678;2021;481;14656.0
2681;2021;92;39182.0
2683;2021;114;
2688;2021;10;2779.0
2690;2021;243;
2691;2021;68;20411.0
2692;2021;413;
2697;2021;357;13152.0
2699;2021;259;4496.0
2701;2021;419;2386.0
2704;2021;74;758.0
2705;2021;263;12947.0
2710;2021;2;22991.0
2712;2021;102;27644.0
2713;2021;60;2730.0
2714;2021;432;
2715;2021;96;15764.0
2718;2021;397;7521.0
2719;2021;471;2222.0
2721;2021;156;
2722;2021;48;138.0
2731;2021;222;36597.0
2732;2021;293;65.0
2734;2021;391;15664.0
2735;2021;187;44549.0
2736;2021;235;10035.0
2737;2021;247;1119.0
2738;2021;60;51777.0
2743;2021;49;4477.0
2748;2021;345;45878.0
2749;2021;430;5883.0
2750;2021;96;9069.0
2751;2021;361;9731.0
2752;2021;469;20246.0
2753;2021;257;1502.0
2755;2021;311;1698.0
2756;2021;369;139.0
2762;2021;169;13581.0
2765;2021;7;33719.0
2769;2021;236;4230.0
2773;2021;230;4340.0
2774;2021;43;26224.0
2776;2021;1;5623.0
2777;2021;4;43117.0
2778;2021;331;1473.0
2780;2021;379;16624.0
2781;2021;158;19660.0
2782;2021;399;8954.0
2784;2021;38;189.0
2786;2021;458;
2787;2021;295;7002.0
2790;2021;289;
2792;2021;126;24840.0
2793;2021;425;35252.0
2795;2021;283;39827.0
2797;2021;30;13030.0
2803;2021;367;935.0
2804;2021;158;16032.0
2806;2021;6;17302.0
2808;2021;456;40550.0
2810;2021;209;3699.0
2811;2021;220;4744.0
2813;2021;86;2072.0
2816;2021;249;56157.0
2818;2021;82;5075.0
2819;2021;58;2270.0
2821;2021;74;23118.0
2822;2021;466;3094.0
2823;2021;434;635.0
2824;2021;56;22696.0
2825;2021;341;13038.0
2828;2021;58;46291.0
2829;2021;413;3019.0
2831;2021;108;21811.0
2832;2021;247;1978.0
2833;2021;49;15708.0
2836;2021;301;45550.0
2837;2021;303;1980.0
2838;2021;257;41942.0
2840;2021;243;1727.0
2845;2021;179;13754.0
2846;2021;37;1528.0
2849;2021;67;895.0
2850;2021;60;4115.0
2851;2021;355;37210.0
2852;2021;269;2768.0
2853;2021;393;1837.0
2854;2021;251;9766.0
2855;2021;407;9698.0
2856;2021;22;15967.0
2858;2021;319;19547.0
2862;2021;214;27462.0
2863;2021;42;15932.0
2864;2021;65;140.0
2865;2021;14;10038.0
2866;2021;53;35602.0
2868;2021;391;
2869;2021;271;16950.0
2872;2021;209;21630.0
2874;2021;466;39233.0
2877;2021;181;1954.0
2879;2021;224;4205.0
2882;2021;227;471.0
2883;2021;248;5481.0
2886;2021;222;
2887;2021;461;5584.0
2889;2021;38;220.0
2890;2021;247;45721.0
2891;2021;416;19315.0
2892;2021;58;1023.0
2894;2021;38;1778.0
2896;2021;248;264.0
2897;2021;90;46059.0
2898;2021;355;9462.0
2899;2021;254;15261.0
2901;2021;67;3606.0
2903;2021;16;426.0
2904;2021;247;4095.0
2905;2021;195;4462.0
2909;2021;70;19745.0
2911;2021;434;4374.0
2912;2021;323;172.0
2913;2021;9;15690.0
2914;2021;245;
2915;2021;251;
2916;2021;130;1498.0
2919;2021;136;
2920;2021;409;14589.0
2924;2021;156;2395.0
2926;2021;367;26308.0
2927;2021;477;10348.0
2931;2021;144;4720.0
2933;2021;4;737.0
2937;2021;475;2731.0
2938;2021;419;2196.0
2942;2021;373;6285.0
2944;2021;465;10064.0
2945;2021;130;14705.0
2947;2021;92;19153.0
2951;2021;434;923.0
2952;2021;401;2133.0
2954;2021;213;209.0
2956;2021;183;35168.0
2959;2021;335;70334.0
2963;2021;38;732.0
2964;2021;241;7549.0
2966;2021;59;22685.0
2968;2021;301;10957.0
2969;2021;323;10871.0
2971;2021;452;9934.0
2972;2021;237;2542.0
2975;2021;458;30798.0
2976;2021;7;1319.0
2977;2021;217;1061.0
2978;2021;235;9182.0
2980;2021;234;3883.0
2981;2021;6;1004.0
2982;2021;230;47763.0
2983;2021;416;2566.0
2985;2021;319;139.0
2988;2021;436;3187.0
2991;2021;140;1849.0
2993;2021;69;40978.0
2995;2021;409;3197.0
2997;2021;289;12335.0
2999;2021;252;47196.0
3001;2021;26;47451.0
3002;2021;225;13584.0
3004;2021;26;44021.0
3009;2021;235;7354.0
3010;2021;446;3684.0
3011;2021;53;6987.0
3016;2021;167;20769.0
3018;2021;108;3955.0
3022;2021;331;44047.0
3027;2021;335;20028.0
3029;2021;351;13445.0
3030;2021;226;2611.0
3032;2021;76;14220.0
3034;2021;70;4961.0
3035;2021;48;15587.0
3037;2021;448;22160.0
3041;2021;355;11244.0
3042;2021;323;2931.0
3044;2021;160;64045.0
3046;2021;166;147.0
3048;2021;277;3828.0
3049;2021;254;232.0
3050;2021;134;447.0
3051;2021;86;563.0
3053;2021;66;2838.0
3054;2021;487;2887.0
3056;2021;40;16011.0
3059;2021;438;7271.0
3060;2021;162;
3062;2021;243;1662.0
3067;2021;238;9418.0
3069;2021;175;4112.0
3071;2021;207;51046.0
3074;2021;197;4272.0
3075;2021;218;17906.0
3077;2021;20;14680.0
3078;2021;409;
3080;2021;228;2600.0
3081;2021;461;4674.0
3082;2021;126;54465.0
3083;2021;285;69662.0
3087;2021;69;1952.0
3088;2021;440;14134.0
3089;2021;389;7028.0
3091;2021;257;5314.0
3092;2021;409;12225.0
3093;2021;118;13754.0
3095;2021;66;28142.0
3096;2021;165;24288.0
3097;2021;54;410.0
3100;2021;420;2895.0
3101;2021;205;3733.0
3102;2021;432;34107.0
3103;2021;440;467.0
3105;2021;271;70658.0
3106;2021;7;50696.0
3107;2021;371;11736.0
3108;2021;37;1684.0
3110;2021;434;573.0
3111;2021;24;549.0
3115;2021;154;67651.0
3118;2021;173;3890.0
3119;2021;195;36019.0
3124;2021;47;33568.0
3127;2021;271;5587.0
3128;2021;146;
3130;2021;448;3309.0
3132;2021;369;5823.0
3133;2021;467;7632.0
3134;2021;183;13894.0
3136;2021;69;114.0
3138;2021;438;45705.0
3140;2021;481;25741.0
3142;2021;313;11101.0
3143;2021;78;70656.0
3144;2021;224;
3145;2021;385;16559.0
3146;2021;315;
3149;2021;327;215.0
3156;2021;426;7383.0
3159;2021;55;2636.0
3160;2021;413;582.0
3162;2021;309;4598.0
3164;2021;84;10877.0
3165;2021;315;4889.0
3167;2021;193;1904.0
3168;2021;189;11318.0
3172;2021;379;48897.0
3173;2021;158;3100.0
3175;2021;201;19766.0
3176;2021;466;14381.0
3177;2021;28;136.0
3178;2021;287;18932.0
3179;2021;349;5332.0
3180;2021;450;1259.0
3182;2021;365;14262.0
3183;2021;287;11995.0
3184;2021;452;2492.0
3187;2021;333;3283.0
3190;2021;275;158.0
3191;2021;428;51091.0
3193;2021;246;13259.0
3195;2021;214;450.0
3197;2021;158;24806.0
3198;2021;379;1868.0
3199;2021;369;3589.0
3200;2021;26;12822.0
3202;2021;295;76.0
3203;2021;287;54065.0
3204;2021;146;59269.0
3205;2021;28;
3206;2021;283;29576.0
3209;2021;217;2109.0
3210;2021;413;19058.0
3211;2021;24;1752.0
3213;2021;3;3502.0
3215;2021;385;2776.0
3216;2021;309;1376.0
3218;2021;46;24748.0
3219;2021;74;18678.0
3221;2021;424;91.0
3222;2021;391;2334.0
3225;2021;450;3397.0
3226;2021;357;84669.0
3227;2021;96;17682.0
3229;2021;162;900.0
3230;2021;80;910.0
3231;2021;397;657.0
3232;2021;465;14413.0
3235;2021;148;17130.0
3236;2021;383;12749.0
3237;2021;209;49367.0
3243;2021;78;24840.0
3244;2021;144;16528.0
3245;2021;16;1297.0
3246;2021;51;19066.0
3247;2021;367;1226.0
3249;2021;152;14747.0
3252;2021;415;20611.0
3253;2021;86;44854.0
3260;2021;232;1248.0
3261;2021;4;
3262;2021;277;16604.0
3264;2021;351;1974.0
3265;2021;152;1116.0
3268;2021;55;33083.0
3271;2021;59;18668.0
3273;2021;227;1524.0
3274;2021;34;1503.0
3275;2021;267;14999.0
3279;2021;363;28288.0
3280;2021;26;38400.0
3282;2021;460;11512.0
3283;2021;96;68670.0
3286;2021;6;26050.0
3289;2021;383;43346.0
3290;2021;427;11354.0
3293;2021;329;1118.0
3294;2021;38;14678.0
3295;2021;24;1434.0
3297;2021;395;1436.0
3302;2021;403;5070.0
3303;2021;2;412.0
3306;2021;166;9099.0
3307;2021;130;
3308;2021;369;10270.0
3309;2021;357;2298.0
3310;2021;452;622.0
3311;2021;134;18418.0
3313;2021;124;1287.0
3314;2021;63;2627.0
3315;2021;36;36813.0
3317;2021;219;
3318;2021;104;16300.0
3323;2021;22;1430.0
3324;2021;4;21700.0
3328;2021;191;24418.0
3329;2021;287;31960.0
3330;2021;144;12596.0
3334;2021;18;12249.0
3336;2021;426;57354.0
3338;2021;224;12652.0
3340;2021;491;37729.0
3341;2021;2;2090.0
3342;2021;399;50975.0
3343;2021;32;1882.0
3346;2021;59;51208.0
3347;2021;142;5897.0
3349;2021;407;48158.0
3353;2021;427;12346.0
3355;2021;460;37637.0
3356;2021;313;24299.0
3358;2021;11;10630.0
3359;2021;156;1637.0
3364;2021;403;49748.0
3365;2021;446;33780.0
3366;2021;47;182.0
3367;2021;96;3698.0
3368;2021;65;3306.0
3369;2021;49;189.0
3370;2021;199;16369.0
3372;2021;325;2722.0
3374;2021;40;9123.0
3376;2021;293;8894.0
3378;2021;112;2746.0
3379;2021;222;37392.0
3381;2021;22;9221.0
3382;2021;485;4932.0
3384;2021;321;169.0
3387;2021;387;
3389;2021;273;28674.0
3391;2021;41;3948.0
3392;2021;432;33588.0
3393;2021;207;42351.0
3394;2021;162;22517.0
3397;2021;333;1373.0
3398;2021;39;1815.0
3400;2021;211;16175.0
3401;2021;201;40431.0
3402;2021;245;3619.0
3403;2021;108;
3404;2021;166;2237.0
3405;2021;88;1930.0
3406;2021;6;804.0
3407;2021;124;1627.0
3408;2021;177;
3410;2021;471;11867.0
3411;2021;339;11394.0
3412;2021;201;2547.0
3413;2021;345;2067.0
3415;2021;297;5418.0
3418;2021;9;
3419;2021;246;3676.0
3420;2021;60;37111.0
3424;2021;357;3459.0
3425;2021;295;38955.0
3427;2021;215;56594.0
3430;2021;337;7241.0
3431;2021;44;23891.0
3432;2021;489;6292.0
3433;2021;82;3216.0
3435;2021;345;
3436;2021;50;33630.0
3439;2021;303;1759.0
3440;2021;245;15346.0
3442;2021;436;31989.0
3443;2021;171;
3445;2021;58;33957.0
3446;2021;59;4202.0
3448;2021;485;4258.0
3450;2021;425;3439.0
3451;2021;54;1933.0
3453;2021;10;2943.0
3454;2021;234;50274.0
3460;2021;319;3663.0
3461;2021;444;3161.0
3462;2021;391;35570.0
3464;2021;297;176.0
3465;2021;222;1019.0
3466;2021;471;399.0
3468;2021;1;10845.0
3470;2021;162;13964.0
3473;2021;38;9603.0
3475;2021;76;55693.0
3476;2021;50;47473.0
3477;2021;72;41624.0
3478;2021;63;13876.0
3479;2021;165;7303.0
3483;2021;90;2060.0
3489;2021;218;11769.0
3492;2021;80;25950.0
3493;2021;61;37496.0
3495;2021;371;4731.0
3496;2021;84;25954.0
3497;2021;285;212.0
3498;2021;162;1707.0
3500;2021;84;4648.0
3503;2021;104;19682.0
3504;2021;213;756.0
3506;2021;231;8993.0
3507;2021;5;9266.0
3511;2021;30;30113.0
3513;2021;211;46125.0
3514;2021;379;
3517;2021;244;50635.0
3519;2021;227;35119.0
3521;2021;471;3129.0
3524;2021;215;6259.0
3525;2021;6;3439.0
3527;2021;162;3466.0
3528;2021;86;1862.0
3529;2021;98;1949.0
3531;2021;250;9816.0
3533;2021;377;62810.0
3534;2021;74;24970.0
3540;2021;422;2032.0
3541;2021;403;52827.0
3542;2021;261;15368.0
3543;2021;88;1630.0
3545;2021;251;3575.0
3547;2021;156;12880.0
3548;2021;169;
3550;2021;24;14982.0
3552;2021;239;6695.0
3557;2021;214;2400.0
3559;2021;191;2671.0
3564;2021;369;425.0
3566;2021;247;22283.0
3567;2021;232;17366.0
3568;2021;28;1347.0
3570;2021;185;2214.0
3571;2021;375;22154.0
3573;2021;114;16794.0
3575;2021;361;1466.0
3576;2021;241;27851.0
3579;2021;418;2009.0
3580;2021;36;5876.0
3581;2021;440;21006.0
3583;2021;423;2544.0
3584;2021;458;474.0
3585;2021;239;43316.0
3586;2021;138;10340.0
3587;2021;247;73088.0
3588;2021;387;6942.0
3589;2021;409;56523.0
3590;2021;329;11286.0
3591;2021;171;27744.0
3595;2021;39;
3597;2021;71;1471.0
3598;2021;16;39131.0
3600;2021;6;458.0
3601;2021;116;20855.0
3602;2021;76;3155.0
3608;2021;228;59377.0
3611;2021;413;
3613;2021;227;10183.0
3615;2021;69;2544.0
3617;2021;481;28170.0
3618;2021;251;54349.0
3619;2021;38;28.0
3623;2021;259;58189.0
3624;2021;47;20579.0
3626;2021;454;39264.0
3627;2021;39;783.0
3628;2021;218;31754.0
3631;2021;458;37135.0
3633;2021;418;11445.0
3635;2021;64;5058.0
3636;2021;397;
3637;2021;132;22103.0
3641;2021;315;19404.0
3643;2021;28;
3645;2021;309;1999.0
3647;2021;440;4090.0
3649;2021;78;2958.0
3650;2021;30;3128.0
3651;2021;219;24760.0
3652;2021;467;22002.0
3656;2021;233;9683.0
3657;2021;114;15115.0
3660;2021;212;46326.0
3662;2021;51;
3668;2021;30;2387.0
3669;2021;181;233.0
3672;2021;369;111.0
3674;2021;128;9235.0
3675;2021;420;5659.0
3676;2021;219;8163.0
3677;2021;483;9494.0
3678;2021;341;897.0
3680;2021;477;5901.0
3681;2021;349;3440.0
3682;2021;424;189.0
3684;2021;271;50918.0
3685;2021;226;60392.0
3686;2021;9;30182.0
3689;2021;483;5622.0
3690;2021;246;9102.0
3691;2021;269;31636.0
3693;2021;38;34312.0
3694;2021;14;416.0
3699;2021;191;18126.0
3703;2021;351;2098.0
3704;2021;73;44597.0
3705;2021;418;110.0
3707;2021;156;6540.0
3708;2021;185;41160.0
3709;2021;250;31276.0
3710;2021;221;12199.0
3711;2021;452;34958.0
3712;2021;6;
3714;2021;381;56879.0
3715;2021;169;
3716;2021;379;13586.0
3725;2021;403;1367.0
3726;2021;5;5521.0
3727;2021;483;33085.0
3729;2021;211;20955.0
3730;2021;6;14701.0
3732;2021;265;2218.0
3733;2021;301;9915.0
3734;2021;24;42934.0
3735;2021;269;2353.0
3736;2021;130;508.0
3738;2021;142;15566.0
3739;2021;467;39042.0
3740;2021;448;20711.0
3742;2021;136;54223.0
3743;2021;136;2578.0
3747;2021;317;10132.0
3749;2021;68;25399.0
3750;2021;321;12647.0
3751;2021;452;13934.0
3752;2021;7;6735.0
3755;2021;10;32530.0
3756;2021;365;52792.0
3757;2021;42;15818.0
3760;2021;401;10360.0
3762;2021;432;19778.0
3763;2021;273;46149.0
3764;2021;18;3843.0
3766;2021;341;51096.0
3767;2021;59;3083.0
3769;2021;463;3014.0
3770;2021;297;30201.0
3772;2021;440;5341.0
3773;2021;446;26271.0
3774;2021;214;11351.0
3777;2021;164;2233.0
3778;2021;436;39348.0
3779;2021;86;324.0
3782;2021;261;10965.0
3785;2021;487;
3786;2021;40;1758.0
3787;2021;59;180.0
3788;2021;144;185.0
3792;2021;14;21291.0
3794;2021;219;3531.0
3797;2021;416;16686.0
3799;2021;215;179.0
3800;2021;277;6242.0
3801;2021;100;35809.0
3803;2021;2;2071.0
3805;2021;108;2241.0
3806;2021;275;7448.0
3809;2021;18;281.0
3810;2021;361;11530.0
3811;2021;432;26450.0
3812;2021;11;10597.0
3814;2021;11;4110.0
3816;2021;245;
3819;2021;423;14053.0
3824;2021;3;2267.0
3828;2021;217;131.0
3829;2021;100;982.0
3830;2021;399;48607.0
3831;2021;293;17730.0
3832;2021;327;51050.0
3833;2021;414;41721.0
3838;2021;343;12768.0
3841;2021;424;89.0
3843;2021;359;37718.0
3844;2021;241;114.0
3847;2021;263;46734.0
3848;2021;10;21072.0
3850;2021;37;1985.0
3854;2021;415;9410.0
3855;2021;335;1650.0
3856;2021;347;3966.0
3857;2021;203;14890.0
3858;2021;106;905.0
3859;2021;7;442.0
3861;2021;401;1118.0
3863;2021;169;12536.0
3864;2021;160;11076.0
3866;2021;144;14944.0
3868;2021;66;2809.0
3869;2021;387;10823.0
3870;2021;423;33949.0
3871;2021;201;50230.0
3872;2021;44;
3874;2021;331;2437.0
3876;2021;53;15906.0
3877;2021;345;12812.0
3880;2021;60;8107.0
3882;2021;171;12966.0
3884;2021;36;17695.0
3885;2021;130;29763.0
3887;2021;102;295.0
3889;2021;78;12157.0
3891;2021;74;1887.0
3893;2021;353;2171.0
3896;2021;195;40291.0
3898;2021;365;4667.0
3899;2021;261;57095.0
3901;2021;442;39299.0
3906;2021;179;4756.0
3908;2021;18;10927.0
3910;2021;98;2077.0
3913;2021;42;16481.0
3916;2021;293;3395.0
3918;2021;297;8214.0
3919;2021;313;
3920;2021;467;7591.0
3921;2021;241;27303.0
3922;2021;56;43487.0
3925;2021;245;2820.0
3927;2021;425;51749.0
3928;2021;49;2313.0
3930;2021;430;
3933;2021;389;46073.0
3934;2021;483;6498.0
3938;2021;41;513.0
3939;2021;244;51504.0
3940;2021;252;14954.0
3941;2021;235;3010.0
3942;2021;94;9816.0
3944;2021;22;7455.0
3946;2021;108;70685.0
3947;2021;187;3772.0
3949;2021;234;4578.0
3951;2021;225;16434.0
3952;2021;245;40279.0
3954;2021;243;22490.0
3955;2021;397;10135.0
3958;2021;250;51220.0
3959;2021;297;34801.0
3961;2021;43;4464.0
3964;2021;28;
3965;2021;1;39853.0
3966;2021;9;39350.0
3967;2021;491;4897.0
3969;2021;40;28501.0
3970;2021;69;2940.0
3972;2021;466;23398.0
3975;2021;34;29388.0
3977;2021;227;8572.0
3979;2021;73;127.0
3982;2021;24;37531.0
3983;2021;281;2847.0
3985;2021;189;40618.0
3987;2021;32;21142.0
3989;2021;367;51037.0
3991;2021;371;
3993;2021;434;40938.0
3994;2021;339;2062.0
3996;2021;140;856.0
4001;2021;38;27224.0
4003;2021;249;5675.0
4004;2021;329;1054.0
4006;2021;297;1549.0
4008;2021;128;6369.0
4009;2021;193;103.0
4010;2021;177;6588.0
4011;2021;273;2108.0
4012;2021;126;10777.0
4019;2021;423;51872.0
4020;2021;237;5378.0
4023;2021;217;12774.0
4024;2021;414;9768.0
4026;2021;427;48135.0
4027;2021;108;
4028;2021;90;2668.0
4029;2021;285;2782.0
4032;2021;171;299.0
4033;2021;209;1602.0
4034;2021;44;3803.0
4036;2021;483;961.0
4037;2021;373;1539.0
4038;2021;106;2660.0
4044;2021;132;10165.0
4049;2021;425;2604.0
4050;2021;146;2412.0
4051;2021;60;9604.0
4052;2021;165;24128.0
4054;2021;254;51385.0
4057;2021;5;9474.0
4061;2021;434;32995.0
4062;2021;166;322.0
4068;2021;305;5558.0
4070;2021;73;351.0
4072;2021;233;2111.0
4073;2021;416;581.0
4074;2021;92;53311.0
4077;2021;207;3680.0
4079;2021;46;3354.0
4080;2021;62;4921.0
4081;2021;221;1782.0
4082;2021;39;4548.0
4085;2021;397;1730.0
4087;2021;319;2870.0
4088;2021;144;31806.0
4089;2021;175;1451.0
4090;2021;307;9788.0
4091;2021;215;43870.0
4092;2021;305;62123.0
4094;2021;273;
4095;2021;92;7594.0
4096;2021;244;4357.0
4097;2021;403;
4098;2021;477;34645.0
4099;2021;438;10344.0
4100;2021;14;2958.0
4101;2021;130;1969.0
4103;2021;466;302.0
4104;2021;238;22011.0
4105;2021;281;15636.0
4107;2021;485;12309.0
4108;2021;237;34287.0
4109;2021;142;2491.0
4110;2021;220;19882.0
4111;2021;84;15515.0
4114;2021;146;2022.0
4116;2021;369;55695.0
4117;2021;425;
4119;2021;351;58168.0
4120;2021;86;38172.0
4121;2021;273;3143.0
4122;2021;321;12015.0
4124;2021;483;549.0
4127;2021;279;1140.0
4128;2021;442;18928.0
4131;2021;120;3043.0
4132;2021;142;8777.0
4134;2021;61;4799.0
4138;2021;7;17417.0
4139;2021;381;221.0
4140;2021;169;4208.0
4141;2021;136;29923.0
4144;2021;110;10513.0
4146;2021;403;16043.0
4147;2021;112;16808.0
4148;2021;269;
4150;2021;483;2783.0
4151;2021;181;12109.0
4154;2021;325;1282.0
4156;2021;136;1259.0
4157;2021;199;2094.0
4162;2021;120;23142.0
4166;2021;444;
4169;2021;100;2333.0
