PersonID;Year;PartyListID;Listenplatz
2590;2021;107.0;14
2592;2021;169.0;8
2593;2021;85.0;17
2594;2021;147.0;1
2597;2021;322.0;1
2598;2021;18.0;68
2599;2021;102.0;28
2605;2021;7.0;46
2606;2021;53.0;11
2614;2021;203.0;16
2616;2021;44.0;4
2619;2021;133.0;2
2620;2021;227.0;2
2621;2021;11.0;46
2624;2021;71.0;12
2625;2021;127.0;6
2628;2021;40.0;10
2630;2021;203.0;22
2634;2021;4.0;26
2639;2021;45.0;13
2641;2021;122.0;7
2643;2021;232.0;15
2647;2021;85.0;28
2648;2021;218.0;4
2654;2021;3.0;83
2655;2021;124.0;8
2656;2021;255.0;6
2660;2021;210.0;1
2661;2021;236.0;2
2663;2021;102.0;64
2664;2021;124.0;23
2666;2021;308.0;12
2668;2021;139.0;21
2670;2021;69.0;17
2672;2021;145.0;19
2673;2021;144.0;10
2675;2021;277.0;16
2676;2021;124.0;4
2677;2021;89.0;14
2679;2021;240.0;6
2680;2021;14.0;49
2682;2021;119.0;38
2684;2021;55.0;25
2685;2021;159.0;7
2686;2021;71.0;26
2687;2021;242.0;5
2689;2021;238.0;10
2693;2021;301.0;1
2694;2021;180.0;5
2695;2021;340.0;6
2696;2021;143.0;26
2698;2021;71.0;92
2700;2021;4.0;24
2702;2021;165.0;2
2703;2021;111.0;8
2706;2021;36.0;18
2707;2021;103.0;5
2708;2021;200.0;22
2709;2021;6.0;78
2711;2021;305.0;8
2716;2021;145.0;4
2717;2021;247.0;2
2720;2021;154.0;10
2723;2021;306.0;13
2724;2021;164.0;10
2725;2021;223.0;9
2726;2021;145.0;5
2727;2021;236.0;5
2728;2021;145.0;1
2729;2021;9.0;45
2730;2021;306.0;6
2733;2021;264.0;17
2739;2021;55.0;17
2740;2021;78.0;21
2741;2021;243.0;9
2742;2021;308.0;11
2744;2021;114.0;9
2745;2021;21.0;17
2746;2021;36.0;11
2747;2021;14.0;40
2754;2021;18.0;71
2757;2021;264.0;3
2758;2021;176.0;6
2759;2021;133.0;17
2760;2021;124.0;38
2761;2021;124.0;40
2763;2021;120.0;15
2764;2021;70.0;61
2766;2021;303.0;2
2767;2021;303.0;6
2768;2021;196.0;2
2770;2021;2.0;46
2771;2021;182.0;13
2772;2021;190.0;3
2775;2021;252.0;8
2779;2021;161.0;5
2783;2021;13.0;38
2785;2021;233.0;13
2788;2021;256.0;12
2789;2021;209.0;3
2791;2021;196.0;11
2794;2021;102.0;20
2796;2021;228.0;8
2798;2021;308.0;15
2799;2021;263.0;1
2800;2021;30.0;34
2801;2021;223.0;15
2802;2021;246.0;1
2805;2021;309.0;2
2807;2021;185.0;6
2809;2021;238.0;11
2812;2021;238.0;1
2814;2021;252.0;4
2815;2021;68.0;15
2817;2021;304.0;1
2820;2021;287.0;8
2826;2021;349.0;6
2827;2021;45.0;10
2830;2021;71.0;18
2834;2021;311.0;3
2835;2021;77.0;5
2839;2021;71.0;56
2841;2021;70.0;44
2842;2021;125.0;10
2843;2021;127.0;1
2844;2021;233.0;3
2847;2021;5.0;51
2848;2021;102.0;59
2857;2021;10.0;47
2859;2021;119.0;23
2860;2021;299.0;5
2861;2021;86.0;1
2867;2021;164.0;9
2870;2021;71.0;62
2871;2021;105.0;8
2873;2021;273.0;3
2875;2021;129.0;3
2876;2021;213.0;6
2878;2021;73.0;10
2880;2021;71.0;59
2881;2021;11.0;59
2884;2021;46.0;14
2885;2021;2.0;66
2888;2021;86.0;10
2893;2021;261.0;3
2895;2021;200.0;9
2900;2021;30.0;19
2902;2021;71.0;74
2906;2021;28.0;13
2907;2021;10.0;59
2908;2021;189.0;14
2910;2021;341.0;3
2917;2021;265.0;2
2918;2021;204.0;7
2921;2021;290.0;8
2922;2021;171.0;6
2923;2021;286.0;4
2925;2021;183.0;1
2928;2021;117.0;17
2929;2021;274.0;6
2930;2021;3.0;61
2932;2021;302.0;2
2934;2021;200.0;13
2935;2021;161.0;8
2936;2021;231.0;15
2939;2021;289.0;1
2940;2021;141.0;2
2941;2021;71.0;90
2943;2021;243.0;14
2946;2021;220.0;3
2948;2021;22.0;18
2949;2021;143.0;24
2950;2021;89.0;10
2953;2021;200.0;24
2955;2021;185.0;7
2957;2021;304.0;4
2958;2021;159.0;3
2960;2021;228.0;5
2961;2021;232.0;11
2962;2021;223.0;10
2965;2021;129.0;6
2967;2021;150.0;6
2970;2021;176.0;2
2973;2021;127.0;37
2974;2021;36.0;20
2979;2021;68.0;19
2984;2021;243.0;5
2986;2021;102.0;49
2987;2021;4.0;55
2989;2021;11.0;42
2990;2021;223.0;4
2992;2021;90.0;20
2994;2021;232.0;22
2996;2021;45.0;11
2998;2021;339.0;1
3000;2021;319.0;1
3003;2021;206.0;8
3005;2021;269.0;6
3006;2021;90.0;31
3007;2021;253.0;1
3008;2021;77.0;9
3012;2021;306.0;11
3013;2021;28.0;17
3014;2021;201.0;19
3015;2021;11.0;50
3017;2021;105.0;15
3019;2021;258.0;16
3020;2021;166.0;8
3021;2021;120.0;6
3023;2021;71.0;50
3024;2021;4.0;54
3025;2021;17.0;18
3026;2021;43.0;8
3028;2021;198.0;1
3031;2021;3.0;44
3033;2021;158.0;6
3036;2021;127.0;36
3038;2021;122.0;28
3039;2021;19.0;29
3040;2021;93.0;6
3043;2021;313.0;3
3045;2021;349.0;7
3047;2021;19.0;31
3052;2021;351.0;1
3055;2021;122.0;25
3057;2021;148.0;2
3058;2021;264.0;22
3061;2021;36.0;9
3063;2021;19.0;40
3064;2021;4.0;27
3065;2021;119.0;42
3066;2021;10.0;30
3068;2021;199.0;20
3070;2021;209.0;5
3072;2021;234.0;5
3073;2021;2.0;1
3076;2021;51.0;11
3079;2021;217.0;2
3084;2021;10.0;53
3085;2021;46.0;15
3086;2021;319.0;3
3090;2021;68.0;20
3094;2021;231.0;10
3098;2021;47.0;10
3099;2021;118.0;9
3104;2021;232.0;9
3109;2021;145.0;9
3112;2021;71.0;9
3113;2021;158.0;2
3114;2021;211.0;19
3116;2021;264.0;19
3117;2021;85.0;21
3120;2021;182.0;2
3121;2021;102.0;50
3122;2021;117.0;18
3123;2021;119.0;19
3125;2021;164.0;12
3126;2021;119.0;2
3129;2021;317.0;4
3131;2021;322.0;5
3135;2021;10.0;55
3137;2021;200.0;8
3139;2021;200.0;10
3141;2021;120.0;3
3147;2021;21.0;19
3148;2021;128.0;5
3150;2021;131.0;5
3151;2021;155.0;9
3152;2021;169.0;10
3153;2021;200.0;1
3154;2021;140.0;11
3155;2021;102.0;42
3157;2021;55.0;24
3158;2021;138.0;1
3161;2021;98.0;9
3163;2021;274.0;8
3166;2021;207.0;4
3169;2021;189.0;6
3170;2021;208.0;4
3171;2021;9.0;37
3174;2021;55.0;16
3181;2021;143.0;9
3185;2021;163.0;6
3186;2021;85.0;30
3188;2021;340.0;7
3189;2021;340.0;2
3192;2021;213.0;4
3194;2021;18.0;46
3196;2021;257.0;8
3201;2021;270.0;3
3207;2021;74.0;10
3208;2021;214.0;6
3212;2021;277.0;10
3214;2021;11.0;39
3217;2021;11.0;45
3220;2021;273.0;4
3223;2021;28.0;14
3224;2021;119.0;22
3228;2021;110.0;16
3233;2021;270.0;7
3234;2021;270.0;1
3238;2021;71.0;15
3239;2021;119.0;41
3240;2021;149.0;13
3241;2021;133.0;14
3242;2021;187.0;3
3248;2021;117.0;19
3250;2021;243.0;19
3251;2021;243.0;16
3254;2021;102.0;38
3255;2021;328.0;2
3256;2021;131.0;6
3257;2021;9.0;52
3258;2021;107.0;10
3259;2021;1.0;66
3263;2021;78.0;11
3266;2021;342.0;5
3267;2021;31.0;12
3269;2021;247.0;4
3270;2021;200.0;11
3272;2021;180.0;1
3276;2021;119.0;26
3277;2021;216.0;8
3278;2021;127.0;31
3281;2021;218.0;3
3284;2021;133.0;3
3285;2021;164.0;8
3287;2021;206.0;9
3288;2021;139.0;12
3291;2021;159.0;9
3292;2021;201.0;14
3296;2021;5.0;53
3298;2021;298.0;10
3299;2021;116.0;1
3300;2021;289.0;3
3301;2021;127.0;5
3304;2021;120.0;16
3305;2021;268.0;2
3312;2021;10.0;43
3316;2021;70.0;19
3319;2021;9.0;60
3320;2021;14.0;42
3321;2021;156.0;6
3322;2021;151.0;1
3325;2021;13.0;41
3326;2021;266.0;8
3327;2021;108.0;6
3331;2021;127.0;8
3332;2021;77.0;7
3333;2021;321.0;6
3335;2021;127.0;47
3337;2021;69.0;13
3339;2021;162.0;10
3344;2021;180.0;7
3345;2021;3.0;71
3348;2021;149.0;20
3350;2021;268.0;13
3351;2021;189.0;5
3352;2021;257.0;3
3354;2021;306.0;8
3357;2021;70.0;55
3360;2021;239.0;8
3361;2021;36.0;15
3362;2021;13.0;49
3363;2021;117.0;20
3371;2021;284.0;2
3373;2021;188.0;4
3375;2021;294.0;6
3377;2021;151.0;4
3380;2021;90.0;22
3383;2021;21.0;25
3385;2021;170.0;7
3386;2021;313.0;7
3388;2021;74.0;5
3390;2021;245.0;3
3395;2021;291.0;19
3396;2021;291.0;4
3399;2021;291.0;3
3409;2021;78.0;27
3414;2021;48.0;13
3416;2021;258.0;3
3417;2021;306.0;9
3421;2021;70.0;58
3422;2021;309.0;5
3423;2021;273.0;8
3426;2021;108.0;3
3428;2021;216.0;11
3429;2021;159.0;13
3434;2021;210.0;6
3437;2021;43.0;7
3438;2021;119.0;34
3441;2021;162.0;11
3444;2021;146.0;9
3447;2021;201.0;21
3449;2021;191.0;5
3452;2021;185.0;5
3455;2021;233.0;10
3456;2021;268.0;5
3457;2021;203.0;25
3458;2021;30.0;25
3459;2021;161.0;22
3463;2021;158.0;4
3467;2021;201.0;22
3469;2021;70.0;8
3471;2021;86.0;8
3472;2021;110.0;23
3474;2021;203.0;29
3480;2021;145.0;8
3481;2021;26.0;25
3482;2021;157.0;12
3484;2021;341.0;5
3485;2021;146.0;12
3486;2021;105.0;20
3487;2021;1.0;68
3488;2021;102.0;43
3490;2021;120.0;17
3491;2021;88.0;5
3494;2021;70.0;34
3499;2021;3.0;27
3501;2021;251.0;3
3502;2021;5.0;55
3505;2021;119.0;16
3508;2021;42.0;9
3509;2021;331.0;11
3510;2021;204.0;1
3512;2021;318.0;1
3515;2021;137.0;8
3516;2021;146.0;11
3518;2021;98.0;5
3520;2021;109.0;6
3522;2021;246.0;9
3523;2021;5.0;54
3526;2021;228.0;7
3530;2021;331.0;6
3532;2021;85.0;26
3535;2021;17.0;19
3536;2021;163.0;3
3537;2021;3.0;79
3538;2021;282.0;1
3539;2021;203.0;31
3544;2021;212.0;1
3546;2021;211.0;13
3549;2021;23.0;50
3551;2021;104.0;6
3553;2021;21.0;39
3554;2021;145.0;15
3555;2021;272.0;4
3556;2021;222.0;6
3558;2021;124.0;10
3560;2021;124.0;17
3561;2021;342.0;1
3562;2021;111.0;9
3563;2021;3.0;81
3565;2021;71.0;34
3569;2021;3.0;52
3572;2021;161.0;16
3574;2021;227.0;4
3577;2021;209.0;6
3578;2021;238.0;3
3582;2021;212.0;5
3592;2021;6.0;77
3593;2021;206.0;7
3594;2021;131.0;8
3596;2021;119.0;11
3599;2021;13.0;34
3603;2021;291.0;6
3604;2021;274.0;7
3605;2021;323.0;7
3606;2021;315.0;1
3607;2021;318.0;5
3609;2021;168.0;1
3610;2021;1.0;80
3612;2021;36.0;7
3614;2021;170.0;5
3616;2021;4.0;29
3620;2021;235.0;2
3621;2021;71.0;65
3622;2021;173.0;1
3625;2021;149.0;18
3629;2021;56.0;14
3630;2021;267.0;6
3632;2021;191.0;4
3634;2021;86.0;3
3638;2021;162.0;8
3639;2021;36.0;24
3640;2021;264.0;9
3642;2021;182.0;16
3644;2021;78.0;22
3646;2021;23.0;47
3648;2021;331.0;8
3653;2021;250.0;3
3654;2021;30.0;18
3655;2021;161.0;19
3658;2021;166.0;4
3659;2021;166.0;7
3661;2021;166.0;2
3663;2021;288.0;2
3664;2021;267.0;2
3665;2021;291.0;8
3666;2021;118.0;19
3667;2021;187.0;6
3670;2021;203.0;7
3671;2021;4.0;49
3673;2021;146.0;14
3679;2021;252.0;1
3683;2021;307.0;4
3687;2021;64.0;13
3688;2021;51.0;9
3692;2021;159.0;6
3695;2021;257.0;7
3696;2021;122.0;3
3697;2021;247.0;5
3698;2021;92.0;5
3699;2021;34.0;4
3700;2021;117.0;22
3701;2021;4.0;47
3702;2021;14.0;23
3706;2021;9.0;50
3713;2021;6.0;56
3717;2021;104.0;10
3718;2021;195.0;5
3719;2021;276.0;3
3720;2021;53.0;14
3721;2021;214.0;1
3722;2021;124.0;14
3723;2021;98.0;28
3724;2021;78.0;1
3728;2021;56.0;10
3731;2021;56.0;9
3737;2021;331.0;7
3741;2021;33.0;14
3742;2021;3.0;9
3744;2021;14.0;50
3745;2021;245.0;1
3746;2021;46.0;11
3748;2021;238.0;13
3753;2021;30.0;10
3754;2021;301.0;3
3758;2021;85.0;32
3759;2021;256.0;4
3761;2021;159.0;17
3765;2021;3.0;76
3768;2021;157.0;2
3771;2021;277.0;8
3775;2021;122.0;21
3776;2021;4.0;10
3780;2021;75.0;6
3781;2021;277.0;9
3783;2021;14.0;25
3784;2021;268.0;9
3789;2021;229.0;5
3790;2021;239.0;7
3791;2021;133.0;19
3793;2021;17.0;21
3795;2021;289.0;2
3796;2021;164.0;17
3798;2021;330.0;4
3802;2021;220.0;5
3804;2021;71.0;41
3807;2021;178.0;11
3808;2021;116.0;2
3813;2021;127.0;12
3815;2021;271.0;7
3817;2021;4.0;37
3818;2021;71.0;54
3820;2021;3.0;49
3821;2021;211.0;1
3822;2021;140.0;8
3823;2021;182.0;22
3825;2021;188.0;5
3826;2021;78.0;15
3827;2021;312.0;3
3834;2021;181.0;2
3835;2021;71.0;72
3836;2021;5.0;52
3837;2021;217.0;6
3839;2021;139.0;14
3840;2021;82.0;23
3842;2021;70.0;50
3845;2021;208.0;1
3846;2021;161.0;21
3849;2021;347.0;2
3851;2021;283.0;5
3852;2021;283.0;2
3853;2021;157.0;7
3860;2021;133.0;11
3862;2021;164.0;15
3865;2021;53.0;6
3867;2021;180.0;2
3873;2021;107.0;17
3875;2021;199.0;7
3878;2021;4.0;53
3879;2021;276.0;1
3881;2021;256.0;8
3883;2021;159.0;11
3886;2021;71.0;19
3888;2021;310.0;2
3890;2021;71.0;13
3892;2021;278.0;4
3894;2021;4.0;28
3895;2021;9.0;43
3897;2021;22.0;8
3900;2021;13.0;51
3902;2021;302.0;3
3903;2021;44.0;8
3904;2021;81.0;6
3905;2021;307.0;5
3907;2021;70.0;56
3909;2021;179.0;7
3911;2021;140.0;10
3912;2021;117.0;24
3914;2021;211.0;3
3915;2021;314.0;7
3917;2021;129.0;5
3923;2021;115.0;8
3924;2021;80.0;6
3926;2021;144.0;6
3929;2021;28.0;11
3931;2021;205.0;6
3932;2021;340.0;4
3935;2021;30.0;30
3936;2021;90.0;24
3937;2021;78.0;23
3943;2021;195.0;11
3945;2021;140.0;4
3948;2021;279.0;5
3950;2021;4.0;32
3953;2021;90.0;25
3956;2021;124.0;15
3957;2021;247.0;3
3960;2021;304.0;12
3962;2021;108.0;2
3963;2021;5.0;49
3968;2021;115.0;9
3971;2021;203.0;11
3973;2021;46.0;9
3974;2021;243.0;6
3976;2021;165.0;5
3978;2021;144.0;22
3980;2021;342.0;4
3981;2021;216.0;4
3984;2021;233.0;7
3986;2021;65.0;4
3988;2021;143.0;23
3990;2021;108.0;12
3992;2021;292.0;2
3995;2021;123.0;9
3997;2021;305.0;9
3998;2021;349.0;4
3999;2021;117.0;25
4000;2021;117.0;26
4002;2021;199.0;14
4005;2021;284.0;6
4007;2021;107.0;8
4013;2021;170.0;6
4014;2021;262.0;4
4015;2021;134.0;7
4016;2021;203.0;18
4017;2021;26.0;21
4018;2021;118.0;4
4021;2021;69.0;11
4022;2021;200.0;21
4025;2021;144.0;20
4030;2021;13.0;33
4031;2021;232.0;12
4035;2021;187.0;2
4039;2021;291.0;24
4040;2021;117.0;37
4041;2021;110.0;21
4042;2021;11.0;36
4043;2021;124.0;28
4045;2021;148.0;3
4046;2021;13.0;26
4047;2021;272.0;2
4048;2021;291.0;22
4053;2021;11.0;49
4055;2021;71.0;37
4056;2021;127.0;18
4058;2021;117.0;27
4059;2021;3.0;48
4060;2021;5.0;61
4063;2021;327.0;5
4064;2021;182.0;6
4065;2021;189.0;12
4066;2021;141.0;4
4067;2021;161.0;4
4069;2021;200.0;6
4071;2021;266.0;7
4075;2021;228.0;1
4076;2021;312.0;4
4078;2021;71.0;82
4083;2021;14.0;48
4084;2021;141.0;5
4086;2021;299.0;4
4093;2021;1.0;79
4102;2021;323.0;8
4106;2021;277.0;19
4112;2021;119.0;44
4113;2021;21.0;40
4115;2021;119.0;10
4118;2021;158.0;5
4123;2021;22.0;19
4125;2021;117.0;28
4126;2021;142.0;11
4129;2021;331.0;1
4130;2021;266.0;9
4133;2021;131.0;2
4135;2021;1.0;60
4136;2021;127.0;16
4137;2021;146.0;16
4142;2021;243.0;15
4143;2021;194.0;13
4145;2021;288.0;1
4149;2021;79.0;3
4152;2021;207.0;7
4153;2021;158.0;3
4155;2021;348.0;3
4158;2021;304.0;6
4159;2021;71.0;27
4160;2021;89.0;13
4161;2021;212.0;6
4163;2021;70.0;60
4164;2021;328.0;3
4165;2021;38.0;11
4167;2021;121.0;8
4168;2021;176.0;7
4170;2021;179.0;3
4175;2021;9.0;33
4176;2021;323.0;5
4177;2021;270.0;4
4180;2021;144.0;7
4182;2021;147.0;8
4185;2021;276.0;2
4187;2021;277.0;20
4191;2021;244.0;2
4196;2021;90.0;4
4200;2021;53.0;12
4201;2021;10.0;45
4203;2021;145.0;18
4205;2021;104.0;5
4207;2021;35.0;14
4208;2021;291.0;5
4209;2021;291.0;10
4212;2021;173.0;3
4216;2021;14.0;30
4217;2021;3.0;91
4218;2021;202.0;2
4223;2021;107.0;9
4224;2021;124.0;16
4226;2021;232.0;1
4230;2021;144.0;19
4233;2021;170.0;10
4235;2021;121.0;12
4237;2021;352.0;4
4239;2021;164.0;16
4240;2021;308.0;4
4241;2021;100.0;2
4242;2021;110.0;7
4244;2021;69.0;12
4246;2021;101.0;6
4249;2021;151.0;5
4250;2021;71.0;20
4252;2021;118.0;2
4255;2021;6.0;64
4256;2021;257.0;9
4258;2021;100.0;18
4261;2021;47.0;7
4262;2021;190.0;9
4263;2021;3.0;55
4264;2021;68.0;13
4265;2021;104.0;9
4266;2021;105.0;22
4267;2021;105.0;19
4268;2021;95.0;21
4271;2021;264.0;14
4272;2021;133.0;21
4273;2021;160.0;7
4274;2021;283.0;6
4275;2021;91.0;2
4276;2021;60.0;13
4279;2021;18.0;44
4280;2021;10.0;57
4284;2021;225.0;2
4285;2021;318.0;4
4289;2021;164.0;2
4291;2021;4.0;57
4294;2021;143.0;13
4296;2021;147.0;7
4298;2021;102.0;46
4301;2021;299.0;2
4303;2021;33.0;11
4304;2021;1.0;76
4305;2021;84.0;10
4307;2021;284.0;4
4308;2021;10.0;23
4309;2021;48.0;11
4312;2021;127.0;11
4314;2021;246.0;5
4315;2021;246.0;3
4318;2021;125.0;9
4319;2021;102.0;66
4320;2021;199.0;2
4323;2021;292.0;4
4325;2021;294.0;7
4326;2021;161.0;12
4327;2021;156.0;4
4331;2021;139.0;1
4332;2021;159.0;15
4334;2021;267.0;4
4335;2021;2.0;58
4339;2021;109.0;1
4341;2021;134.0;6
4342;2021;9.0;36
4344;2021;98.0;11
4345;2021;98.0;25
4346;2021;102.0;16
4347;2021;121.0;6
4354;2021;69.0;15
4356;2021;156.0;13
4359;2021;70.0;3
4360;2021;179.0;4
4364;2021;143.0;27
4365;2021;348.0;2
4366;2021;18.0;62
4371;2021;331.0;10
4372;2021;230.0;2
4374;2021;220.0;1
4375;2021;242.0;3
4376;2021;199.0;16
4377;2021;71.0;76
4380;2021;18.0;56
4381;2021;200.0;3
4383;2021;251.0;1
4384;2021;122.0;23
4385;2021;357.0;2
4386;2021;232.0;5
4387;2021;215.0;4
4388;2021;124.0;9
4389;2021;304.0;9
4390;2021;142.0;3
4392;2021;46.0;13
4395;2021;118.0;16
4397;2021;111.0;14
4399;2021;142.0;12
4401;2021;31.0;11
4405;2021;102.0;41
4406;2021;3.0;39
4407;2021;312.0;2
4408;2021;143.0;17
4409;2021;72.0;14
4412;2021;293.0;2
4413;2021;3.0;84
4417;2021;4.0;9
4418;2021;13.0;28
4420;2021;137.0;6
4421;2021;251.0;4
4429;2021;105.0;14
4430;2021;227.0;1
4435;2021;157.0;1
4436;2021;135.0;2
4437;2021;209.0;9
4438;2021;241.0;1
4441;2021;36.0;22
4442;2021;102.0;21
4445;2021;199.0;17
4446;2021;154.0;3
4447;2021;27.0;15
4449;2021;102.0;45
4451;2021;5.0;36
4454;2021;70.0;51
4459;2021;102.0;17
4460;2021;277.0;18
4461;2021;90.0;17
4464;2021;142.0;2
4468;2021;142.0;9
4475;2021;130.0;14
4476;2021;243.0;7
4478;2021;200.0;17
4479;2021;30.0;22
4480;2021;246.0;2
4481;2021;36.0;17
4482;2021;30.0;20
4484;2021;145.0;12
4485;2021;45.0;12
4489;2021;134.0;5
4491;2021;250.0;2
4494;2021;198.0;3
4495;2021;144.0;16
4498;2021;123.0;7
4505;2021;308.0;16
4506;2021;232.0;4
4507;2021;163.0;5
4511;2021;178.0;7
4514;2021;180.0;8
4515;2021;71.0;30
4517;2021;157.0;11
4520;2021;71.0;11
4521;2021;120.0;2
4522;2021;120.0;8
4524;2021;309.0;3
4525;2021;161.0;7
4527;2021;82.0;17
4528;2021;349.0;1
4529;2021;143.0;20
4531;2021;241.0;3
4532;2021;169.0;12
4535;2021;113.0;13
4536;2021;291.0;17
4537;2021;208.0;2
4538;2021;90.0;11
4539;2021;102.0;13
4544;2021;94.0;3
4545;2021;13.0;24
4551;2021;182.0;21
4552;2021;3.0;67
4553;2021;13.0;47
4555;2021;221.0;2
4557;2021;4.0;52
4560;2021;124.0;3
4563;2021;269.0;2
4565;2021;13.0;27
4566;2021;231.0;6
4568;2021;146.0;10
4571;2021;163.0;2
4573;2021;291.0;13
4580;2021;6.0;61
4581;2021;209.0;2
4586;2021;233.0;9
4588;2021;70.0;25
4589;2021;199.0;12
4590;2021;139.0;2
4592;2021;127.0;17
4596;2021;17.0;22
4597;2021;119.0;9
4599;2021;90.0;12
4602;2021;165.0;7
4606;2021;131.0;1
4607;2021;102.0;68
4608;2021;212.0;4
4610;2021;85.0;12
4611;2021;5.0;41
4614;2021;331.0;13
4618;2021;286.0;1
4619;2021;139.0;7
4621;2021;269.0;5
4622;2021;105.0;7
4627;2021;156.0;14
4630;2021;4.0;34
4631;2021;71.0;36
4636;2021;264.0;7
4641;2021;264.0;24
4642;2021;119.0;5
4643;2021;339.0;3
4644;2021;182.0;18
4645;2021;127.0;13
4646;2021;290.0;1
4647;2021;290.0;7
4649;2021;145.0;3
4650;2021;126.0;5
4654;2021;259.0;5
4656;2021;3.0;78
4657;2021;13.0;32
4659;2021;288.0;3
4661;2021;117.0;31
4665;2021;70.0;57
4670;2021;207.0;1
4671;2021;100.0;12
4673;2021;158.0;7
4675;2021;348.0;4
4677;2021;89.0;8
4678;2021;71.0;81
4680;2021;273.0;1
4681;2021;273.0;7
4683;2021;39.0;12
4684;2021;107.0;3
4687;2021;121.0;9
4688;2021;71.0;4
4691;2021;25.0;19
4693;2021;9.0;41
4696;2021;4.0;19
4697;2021;40.0;6
4698;2021;122.0;20
4699;2021;200.0;4
4704;2021;17.0;20
4707;2021;294.0;5
4708;2021;38.0;5
4709;2021;14.0;36
4716;2021;251.0;5
4718;2021;4.0;16
4719;2021;211.0;9
4722;2021;147.0;9
4723;2021;13.0;40
4724;2021;139.0;19
4726;2021;21.0;26
4732;2021;203.0;14
4733;2021;229.0;1
4734;2021;313.0;2
4740;2021;189.0;2
4741;2021;30.0;21
4742;2021;246.0;6
4743;2021;225.0;3
4745;2021;1.0;67
4746;2021;75.0;9
4748;2021;178.0;8
4749;2021;273.0;9
4750;2021;230.0;8
4752;2021;14.0;6
4753;2021;304.0;10
4755;2021;11.0;55
4756;2021;139.0;5
4757;2021;154.0;4
4758;2021;142.0;7
4759;2021;159.0;18
4760;2021;68.0;9
4763;2021;105.0;12
4773;2021;21.0;18
4774;2021;3.0;60
4779;2021;26.0;24
4783;2021;266.0;2
4784;2021;128.0;4
4787;2021;17.0;17
4789;2021;266.0;4
4790;2021;21.0;30
4792;2021;292.0;3
4793;2021;57.0;8
4794;2021;85.0;18
4796;2021;240.0;3
4798;2021;252.0;14
4801;2021;21.0;34
4803;2021;182.0;10
4809;2021;4.0;20
4810;2021;123.0;3
4812;2021;125.0;4
4813;2021;140.0;13
4814;2021;283.0;1
4815;2021;258.0;14
4817;2021;127.0;26
4818;2021;121.0;15
4820;2021;17.0;16
4824;2021;124.0;32
4825;2021;99.0;2
4826;2021;36.0;25
4827;2021;76.0;13
4828;2021;5.0;37
4830;2021;256.0;9
4832;2021;124.0;36
4833;2021;19.0;39
4834;2021;49.0;11
4835;2021;130.0;16
4836;2021;49.0;13
4841;2021;87.0;17
4843;2021;162.0;13
4847;2021;3.0;56
4850;2021;214.0;3
4854;2021;71.0;73
4856;2021;124.0;26
4857;2021;200.0;14
4858;2021;203.0;2
4864;2021;126.0;4
4866;2021;86.0;2
4870;2021;6.0;75
4871;2021;143.0;19
4873;2021;210.0;7
4877;2021;82.0;20
4878;2021;155.0;4
4879;2021;163.0;9
4880;2021;142.0;5
4882;2021;203.0;20
4884;2021;273.0;6
4885;2021;2.0;60
4886;2021;193.0;2
4887;2021;71.0;58
4889;2021;211.0;4
4890;2021;71.0;60
4891;2021;71.0;63
4892;2021;176.0;8
4897;2021;11.0;48
4899;2021;156.0;12
4901;2021;127.0;50
4903;2021;47.0;11
4904;2021;102.0;57
4905;2021;256.0;11
4908;2021;119.0;39
4911;2021;100.0;8
4915;2021;154.0;2
4917;2021;2.0;61
4919;2021;127.0;33
4920;2021;37.0;9
4922;2021;127.0;29
4923;2021;237.0;3
4926;2021;262.0;1
4929;2021;26.0;30
4931;2021;2.0;71
4933;2021;90.0;15
4934;2021;64.0;10
4936;2021;30.0;31
4938;2021;195.0;6
4940;2021;303.0;4
4942;2021;103.0;4
4948;2021;7.0;11
4954;2021;71.0;67
4955;2021;55.0;20
4956;2021;327.0;3
4960;2021;102.0;29
4963;2021;5.0;35
4964;2021;119.0;25
4967;2021;18.0;52
4971;2021;145.0;20
4972;2021;66.0;8
4976;2021;6.0;73
4978;2021;118.0;12
4979;2021;102.0;30
4981;2021;145.0;2
4982;2021;322.0;4
4988;2021;21.0;35
4990;2021;162.0;14
4992;2021;18.0;48
4993;2021;134.0;4
5000;2021;14.0;33
5001;2021;62.0;7
5003;2021;284.0;3
5004;2021;23.0;52
5009;2021;284.0;5
5011;2021;9.0;53
5012;2021;3.0;43
5018;2021;119.0;6
5020;2021;145.0;10
5024;2021;151.0;6
5025;2021;14.0;46
5028;2021;102.0;10
5029;2021;120.0;18
5030;2021;310.0;3
5031;2021;144.0;9
5035;2021;357.0;1
5037;2021;3.0;87
5042;2021;58.0;24
5043;2021;6.0;67
5044;2021;14.0;34
5047;2021;281.0;4
5048;2021;126.0;10
5049;2021;71.0;85
5051;2021;105.0;17
5052;2021;23.0;56
5053;2021;91.0;7
5056;2021;184.0;2
5060;2021;14.0;44
5068;2021;71.0;66
5069;2021;55.0;19
5075;2021;174.0;16
5077;2021;9.0;55
5078;2021;70.0;37
5079;2021;2.0;65
5080;2021;154.0;7
5081;2021;205.0;8
5082;2021;313.0;10
5083;2021;157.0;3
5084;2021;223.0;16
5086;2021;82.0;30
5087;2021;120.0;5
5088;2021;311.0;5
5089;2021;30.0;26
5090;2021;252.0;7
5091;2021;171.0;2
5092;2021;150.0;3
